<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2021.04.22	11:00:00	1791.24	1792.19	1789.26	1789.74	32417	16208500	23
2021.04.22	12:00:00	1789.74	1790.63	1785.60	1787.24	31080	15540000	23
2021.04.22	13:00:00	1787.24	1789.81	1783.63	1784.98	28877	14438500	23
2021.04.22	14:00:00	1784.98	1788.88	1783.75	1786.13	32386	16193000	23
2021.04.22	15:00:00	1786.13	1787.37	1782.20	1785.09	46674	23337000	23
2021.04.22	16:00:00	1785.09	1787.87	1779.25	1787.03	60070	30035000	23
2021.04.22	17:00:00	1787.03	1788.20	1783.25	1784.89	54868	27434000	23
2021.04.22	18:00:00	1784.89	1785.51	1779.21	1780.81	46011	23005500	23
2021.04.22	19:00:00	1780.81	1781.79	1777.36	1781.74	34068	17034000	23
2021.04.22	20:00:00	1781.74	1783.63	1780.33	1782.30	44401	22200500	23
2021.04.22	21:00:00	1782.30	1782.88	1778.63	1782.57	35234	17617000	23
2021.04.22	22:00:00	1782.57	1783.92	1781.37	1783.54	25839	12919500	23
2021.04.22	23:00:00	1783.51	1784.36	1782.96	1783.77	9546	4773000	23
2021.04.23	00:00:00	1783.71	1795.87	1769.93	1777.03	268400	0	0
2021.04.23	01:00:00	1781.89	1786.11	1781.89	1783.80	6902	3451000	25
2021.04.23	02:00:00	1783.80	1785.57	1782.93	1783.11	9696	4848000	25
2021.04.23	03:00:00	1783.11	1784.47	1782.83	1783.95	14618	7309000	25
2021.04.23	04:00:00	1783.95	1789.65	1783.14	1788.68	31224	15612000	25
2021.04.23	05:00:00	1788.68	1788.75	1786.73	1787.19	20277	10138500	25
2021.04.23	06:00:00	1787.19	1787.35	1785.93	1786.00	14716	7358000	23
2021.04.23	07:00:00	1786.00	1787.00	1784.09	1784.83	15236	7618000	23
2021.04.23	08:00:00	1784.83	1785.23	1782.62	1784.74	17901	8950500	23
2021.04.23	09:00:00	1784.74	1786.71	1782.59	1784.93	28344	14172000	23
2021.04.23	10:00:00	1784.90	1786.83	1781.54	1782.92	39058	19529000	23
2021.04.23	11:00:00	1782.92	1785.24	1781.81	1784.58	31154	15577000	23
2021.04.23	12:00:00	1784.58	1787.17	1783.93	1786.40	25426	12713000	23
2021.04.23	13:00:00	1786.40	1788.31	1785.24	1787.41	23816	11908000	23
2021.04.23	14:00:00	1787.32	1791.73	1785.18	1791.03	33500	16750000	23
2021.04.23	15:00:00	1791.03	1795.10	1790.54	1793.47	42163	21081500	23
2021.04.23	16:00:00	1793.47	1795.87	1780.97	1781.42	56746	28373000	23
2021.04.23	17:00:00	1781.42	1782.38	1769.93	1774.19	61579	30789500	23
2021.04.23	18:00:00	1774.12	1777.96	1773.52	1776.37	42957	21478500	23
2021.04.23	19:00:00	1776.37	1778.26	1775.49	1777.49	28440	14220000	23
2021.04.23	20:00:00	1777.49	1779.16	1776.75	1777.49	25262	12631000	23
2021.04.23	21:00:00	1777.49	1777.87	1775.88	1776.64	19820	9910000	23
2021.04.23	22:00:00	1776.64	1776.80	1775.39	1776.32	21354	10677000	23
2021.04.23	23:00:00	1776.32	1777.13	1775.78	1777.03	7534	3767000	23
2021.04.26	00:00:00	1775.68	1783.44	1768.63	1781.19	251922	0	0
2021.04.26	01:00:00	1775.60	1776.09	1774.43	1774.61	9343	4671500	25
2021.04.26	02:00:00	1774.62	1775.62	1773.79	1774.81	8311	4155500	25
2021.04.26	03:00:00	1774.81	1779.09	1774.75	1778.32	17448	8724000	25
2021.04.26	04:00:00	1778.32	1781.15	1777.92	1780.55	30330	15165000	25
2021.04.26	05:00:00	1780.55	1781.74	1779.04	1780.57	21788	10894000	25
2021.04.26	06:00:00	1780.57	1782.85	1779.70	1781.01	20081	10040500	23
2021.04.26	07:00:00	1781.01	1781.22	1780.16	1780.26	10172	5086000	23
2021.04.26	08:00:00	1780.26	1783.44	1779.83	1779.86	17649	8824500	23
2021.04.26	09:00:00	1779.85	1780.06	1774.83	1776.11	32934	16467000	23
2021.04.26	10:00:00	1776.11	1779.32	1775.68	1778.55	36604	18302000	23
2021.04.26	11:00:00	1778.55	1781.72	1778.35	1779.48	34075	17037500	23
2021.04.26	12:00:00	1779.48	1782.15	1778.76	1781.10	29640	14820000	23
2021.04.26	13:00:00	1781.10	1782.13	1778.72	1779.39	27865	13932500	23
2021.04.26	14:00:00	1779.36	1779.64	1774.80	1776.49	32254	16127000	23
2021.04.26	15:00:00	1776.49	1777.75	1768.66	1776.57	44048	22024000	23
2021.04.26	16:00:00	1776.56	1780.01	1774.17	1776.25	53411	26705500	23
2021.04.26	17:00:00	1776.22	1780.15	1772.57	1777.66	50923	25461500	23
2021.04.26	18:00:00	1777.66	1779.50	1776.97	1778.86	36053	18026500	23
2021.04.26	19:00:00	1778.86	1779.97	1777.79	1778.79	23948	11974000	23
2021.04.26	20:00:00	1778.79	1780.71	1778.73	1779.58	21620	10810000	23
2021.04.26	21:00:00	1779.58	1780.39	1779.16	1779.71	18334	9167000	23
2021.04.26	22:00:00	1779.72	1781.23	1779.68	1780.91	20585	10292500	23
2021.04.26	23:00:00	1780.84	1782.42	1780.45	1781.19	9621	4810500	23
2021.04.27	00:00:00	1780.98	1785.50	1773.62	1776.52	224943	0	0
2021.04.27	01:00:00	1781.03	1781.80	1780.60	1781.38	6001	3000500	25
2021.04.27	02:00:00	1781.38	1781.66	1779.96	1779.99	6937	3468500	25
2021.04.27	03:00:00	1779.99	1782.26	1779.72	1781.27	14305	7152500	25
2021.04.27	04:00:00	1781.27	1784.08	1773.62	1774.99	31332	15666000	25
2021.04.27	05:00:00	1774.99	1778.03	1774.49	1777.97	20486	10243000	25
2021.04.27	06:00:00	1777.97	1780.13	1777.65	1779.75	16834	8417000	23
2021.04.27	07:00:00	1779.75	1781.75	1779.42	1781.47	10516	5258000	23
2021.04.27	08:00:00	1781.47	1783.14	1780.00	1783.10	16710	8355000	23
2021.04.27	09:00:00	1783.06	1783.35	1779.50	1780.08	27090	13545000	23
2021.04.27	10:00:00	1780.08	1781.82	1777.75	1778.05	33571	16785500	23
2021.04.27	11:00:00	1778.05	1780.13	1775.94	1779.19	30462	15231000	23
2021.04.27	12:00:00	1779.19	1781.71	1778.31	1781.39	27197	13598500	23
2021.04.27	13:00:00	1781.39	1781.90	1779.41	1781.57	27780	13890000	23
2021.04.27	14:00:00	1781.57	1783.16	1779.79	1782.46	30193	15096500	23
2021.04.27	15:00:00	1782.46	1785.50	1780.46	1782.93	38840	19420000	23
2021.04.27	16:00:00	1782.94	1785.37	1777.76	1783.07	54699	27349500	23
2021.04.27	17:00:00	1783.12	1784.43	1778.91	1781.00	50556	25278000	23
2021.04.27	18:00:00	1781.01	1781.68	1777.63	1778.04	35880	17940000	23
2021.04.27	19:00:00	1778.04	1779.75	1777.67	1778.14	27133	13566500	23
2021.04.27	20:00:00	1778.17	1779.81	1776.73	1777.11	27668	13834000	23
2021.04.27	21:00:00	1777.11	1777.36	1775.55	1776.64	28338	14169000	23
2021.04.27	22:00:00	1776.64	1777.65	1775.35	1776.53	21580	10790000	23
2021.04.27	23:00:00	1776.56	1777.06	1775.43	1776.52	11241	5620500	23
2021.04.28	00:00:00	1776.46	1782.50	1762.60	1781.29	285401	0	0
2021.04.28	01:00:00	1776.51	1777.03	1775.37	1775.40	6783	3391500	25
2021.04.28	02:00:00	1775.40	1776.20	1775.25	1775.40	6434	3217000	25
2021.04.28	03:00:00	1775.40	1775.41	1769.75	1771.74	20309	10154500	25
2021.04.28	04:00:00	1771.73	1771.73	1766.35	1769.59	34479	17239500	25
2021.04.28	05:00:00	1769.59	1773.01	1769.18	1771.50	22001	11000500	25
2021.04.28	06:00:00	1771.51	1772.16	1770.87	1771.76	12090	6045000	23
2021.04.28	07:00:00	1771.76	1772.00	1770.94	1770.96	8041	4020500	23
2021.04.28	08:00:00	1770.96	1771.76	1768.62	1769.37	17538	8769000	23
2021.04.28	09:00:00	1769.37	1770.38	1767.56	1768.45	29628	14814000	23
2021.04.28	10:00:00	1768.40	1769.70	1766.16	1769.36	33911	16955500	23
2021.04.28	11:00:00	1769.36	1770.49	1768.06	1769.74	31150	15575000	23
2021.04.28	12:00:00	1769.74	1769.95	1763.31	1766.25	32130	16065000	23
2021.04.28	13:00:00	1766.25	1767.67	1764.35	1765.69	28257	14128500	23
2021.04.28	14:00:00	1765.69	1768.97	1765.57	1766.64	29456	14728000	23
2021.04.28	15:00:00	1766.63	1769.84	1762.60	1769.46	41392	20696000	23
2021.04.28	16:00:00	1769.46	1773.91	1766.83	1773.64	52487	26243500	23
2021.04.28	17:00:00	1773.64	1774.82	1771.28	1771.90	50912	25456000	23
2021.04.28	18:00:00	1771.90	1775.82	1771.30	1774.40	39071	19535500	23
2021.04.28	19:00:00	1774.37	1775.70	1773.78	1774.59	23184	11592000	23
2021.04.28	20:00:00	1774.59	1775.08	1772.36	1773.61	24774	12387000	23
2021.04.28	21:00:00	1773.63	1782.30	1770.21	1781.54	61027	30513500	23
2021.04.28	22:00:00	1781.52	1782.13	1779.01	1781.84	38335	19167500	23
2021.04.28	23:00:00	1781.84	1782.50	1781.07	1781.29	14188	7094000	23
2021.04.29	00:00:00	1781.69	1789.88	1756.07	1772.04	292631	0	0
2021.04.29	01:00:00	1781.69	1783.14	1781.04	1782.82	8456	4228000	25
2021.04.29	02:00:00	1782.82	1783.93	1782.41	1783.82	7660	3830000	25
2021.04.29	03:00:00	1783.82	1785.61	1783.37	1784.64	14267	7133500	25
2021.04.29	04:00:00	1784.64	1789.55	1783.94	1788.87	31135	15567500	25
2021.04.29	05:00:00	1788.87	1789.86	1785.96	1786.59	23408	11704000	25
2021.04.29	06:00:00	1786.59	1787.07	1784.43	1784.48	15452	7726000	23
2021.04.29	07:00:00	1784.48	1785.13	1783.59	1785.05	9690	4845000	23
2021.04.29	08:00:00	1785.05	1785.79	1783.38	1784.96	14824	7412000	23
2021.04.29	09:00:00	1784.96	1785.21	1776.97	1778.36	31966	15983000	23
2021.04.29	10:00:00	1778.36	1781.55	1777.72	1781.13	33384	16692000	23
2021.04.29	11:00:00	1781.13	1781.36	1775.52	1777.27	33509	16754500	23
2021.04.29	12:00:00	1777.27	1777.88	1774.54	1774.78	30768	15384000	23
2021.04.29	13:00:00	1774.78	1775.40	1772.10	1774.42	33820	16910000	23
2021.04.29	14:00:00	1774.42	1777.31	1774.18	1775.83	32720	16360000	23
2021.04.29	15:00:00	1775.83	1781.36	1774.78	1780.02	44262	22131000	23
2021.04.29	16:00:00	1780.02	1780.30	1757.24	1757.55	62878	31439000	23
2021.04.29	17:00:00	1757.63	1770.03	1756.07	1768.59	59324	29662000	23
2021.04.29	18:00:00	1768.60	1769.67	1766.01	1766.93	42884	21442000	23
2021.04.29	19:00:00	1766.93	1769.21	1766.45	1768.59	32916	16458000	23
2021.04.29	20:00:00	1768.59	1769.56	1767.57	1768.08	23241	11620500	23
2021.04.29	21:00:00	1768.08	1774.08	1768.01	1773.31	22838	11419000	23
2021.04.29	22:00:00	1773.31	1774.78	1772.50	1774.72	20507	10253500	23
2021.04.29	23:00:00	1774.65	1774.88	1771.62	1772.04	10526	5263000	23
2021.04.30	00:00:00	1772.59	1773.15	1764.15	1768.88	268105	0	0
2021.04.30	01:00:00	1772.64	1773.00	1770.81	1771.85	6843	3421500	25
2021.04.30	02:00:00	1771.85	1773.59	1771.85	1773.16	7353	3676500	25
2021.04.30	03:00:00	1773.16	1773.16	1768.54	1769.72	16797	8398500	25
2021.04.30	04:00:00	1769.72	1770.17	1766.45	1768.59	28399	14199500	25
2021.04.30	05:00:00	1768.59	1769.17	1766.60	1767.59	22242	11121000	25
2021.04.30	06:00:00	1767.61	1767.62	1765.37	1766.22	16531	8265500	23
2021.04.30	07:00:00	1766.22	1769.23	1766.04	1768.70	12041	6020500	23
2021.04.30	08:00:00	1768.70	1769.34	1766.86	1768.81	18597	9298500	23
2021.04.30	09:00:00	1768.81	1773.15	1768.23	1771.98	29047	14523500	23
2021.04.30	10:00:00	1771.96	1772.57	1768.16	1768.83	32886	16443000	23
2021.04.30	11:00:00	1768.85	1772.15	1767.71	1769.51	30738	15369000	23
2021.04.30	12:00:00	1769.51	1770.13	1766.93	1767.27	27263	13631500	23
2021.04.30	13:00:00	1767.27	1770.24	1766.58	1769.98	26479	13239500	23
2021.04.30	14:00:00	1769.98	1772.39	1768.54	1770.45	29528	14764000	23
2021.04.30	15:00:00	1770.48	1771.01	1765.41	1769.30	39348	19674000	23
2021.04.30	16:00:00	1769.33	1771.92	1765.99	1768.98	48832	24416000	23
2021.04.30	17:00:00	1768.98	1771.99	1764.15	1770.36	56363	28181500	23
2021.04.30	18:00:00	1770.36	1772.22	1766.29	1767.10	48232	24116000	23
2021.04.30	19:00:00	1767.10	1768.26	1765.60	1767.79	29879	14939500	23
2021.04.30	20:00:00	1767.79	1770.45	1766.26	1769.72	30091	15045500	23
2021.04.30	21:00:00	1769.72	1770.27	1767.06	1768.37	25556	12778000	23
2021.04.30	22:00:00	1768.37	1769.35	1766.46	1768.38	28150	14075000	23
2021.04.30	23:00:00	1768.38	1769.18	1766.98	1768.88	9247	4623500	23
2021.05.03	00:00:00	1767.78	1797.85	1765.97	1792.72	232530	0	0
2021.05.03	01:00:00	1767.83	1768.40	1765.99	1767.89	8752	4376000	25
2021.05.03	02:00:00	1767.89	1769.04	1767.48	1769.00	7491	3745500	25
2021.05.03	03:00:00	1769.00	1770.82	1767.28	1770.73	14071	7035500	25
2021.05.03	04:00:00	1770.73	1772.11	1770.00	1771.64	16641	8320500	25
2021.05.03	05:00:00	1771.62	1773.81	1771.61	1771.74	14985	7492500	25
2021.05.03	06:00:00	1771.74	1775.57	1771.71	1774.80	11615	5807500	23
2021.05.03	07:00:00	1774.82	1774.92	1773.45	1774.19	10511	5255500	23
2021.05.03	08:00:00	1774.19	1774.57	1772.27	1774.16	10692	5346000	23
2021.05.03	09:00:00	1774.16	1779.97	1772.42	1779.69	24725	12362500	23
2021.05.03	10:00:00	1779.69	1781.44	1775.86	1776.02	27971	13985500	23
2021.05.03	11:00:00	1776.02	1776.83	1774.43	1775.51	24709	12354500	23
2021.05.03	12:00:00	1775.51	1778.92	1775.22	1777.66	23600	11800000	23
2021.05.03	13:00:00	1777.66	1782.65	1776.93	1778.07	24226	12113000	23
2021.05.03	14:00:00	1778.07	1781.70	1777.39	1780.95	26461	13230500	23
2021.05.03	15:00:00	1780.95	1786.99	1779.21	1784.47	35892	17946000	23
2021.05.03	16:00:00	1784.47	1792.90	1784.47	1792.02	28696	14348000	23
2021.05.03	17:00:00	1792.11	1797.85	1792.11	1794.30	37645	18822500	23
2021.05.03	18:00:00	1794.27	1796.03	1790.41	1792.40	27015	13507500	23
2021.05.03	19:00:00	1792.40	1794.36	1791.76	1792.75	18392	9196000	23
2021.05.03	20:00:00	1792.75	1793.08	1790.50	1792.02	16854	8427000	23
2021.05.03	21:00:00	1792.02	1793.89	1790.97	1792.11	14467	7233500	23
2021.05.03	22:00:00	1792.16	1793.01	1790.69	1791.66	14112	7056000	23
2021.05.03	23:00:00	1791.66	1793.33	1791.50	1792.72	5258	2629000	23
2021.05.04	00:00:00	1792.47	1798.97	1770.65	1778.62	278137	0	0
2021.05.04	01:00:00	1792.52	1793.19	1791.85	1791.94	3773	1886500	25
2021.05.04	02:00:00	1791.95	1792.97	1791.27	1792.48	3174	1587000	25
2021.05.04	03:00:00	1792.46	1793.07	1790.63	1791.13	7400	3700000	25
2021.05.04	04:00:00	1791.13	1791.61	1788.74	1790.06	7680	3840000	25
2021.05.04	05:00:00	1790.03	1791.41	1789.76	1790.27	6549	3274500	25
2021.05.04	06:00:00	1790.27	1790.43	1788.85	1789.65	4234	2117000	23
2021.05.04	07:00:00	1789.65	1789.70	1788.32	1788.60	4917	2458500	23
2021.05.04	08:00:00	1788.60	1788.89	1783.80	1787.12	7863	3931500	23
2021.05.04	09:00:00	1787.08	1787.20	1784.47	1786.30	10458	5229000	23
2021.05.04	10:00:00	1786.29	1787.32	1784.47	1786.88	16597	8298500	23
2021.05.04	11:00:00	1786.88	1790.49	1785.73	1785.73	17185	8592500	23
2021.05.04	12:00:00	1785.75	1786.48	1782.55	1782.85	14685	7342500	23
2021.05.04	13:00:00	1782.85	1784.37	1781.46	1783.61	14759	7379500	23
2021.05.04	14:00:00	1783.61	1786.67	1780.68	1783.47	20526	10263000	23
2021.05.04	15:00:00	1783.47	1789.00	1781.98	1788.25	25938	12969000	23
2021.05.04	16:00:00	1788.26	1794.98	1788.26	1794.85	31458	15729000	23
2021.05.04	17:00:00	1794.93	1798.97	1789.70	1794.62	38152	19076000	23
2021.05.04	18:00:00	1794.64	1795.35	1773.65	1775.54	43595	21797500	23
2021.05.04	19:00:00	1775.58	1778.45	1770.65	1775.90	29969	14984500	23
2021.05.04	20:00:00	1775.90	1779.90	1775.74	1778.40	20653	10326500	23
2021.05.04	21:00:00	1778.40	1779.84	1777.51	1777.51	14502	7251000	23
2021.05.04	22:00:00	1777.42	1778.58	1776.01	1778.16	14233	7116500	23
2021.05.04	23:00:00	1778.16	1779.89	1778.02	1778.62	5847	2923500	23
2021.05.05	00:00:00	1778.35	1787.87	1770.27	1786.46	223806	0	0
2021.05.05	01:00:00	1778.39	1778.63	1777.40	1778.63	3474	1737000	25
2021.05.05	02:00:00	1778.63	1779.42	1777.77	1778.60	4259	2129500	25
2021.05.05	03:00:00	1778.48	1779.15	1776.63	1778.56	6735	3367500	25
2021.05.05	04:00:00	1778.56	1779.65	1777.91	1779.20	7935	3967500	25
2021.05.05	05:00:00	1779.18	1782.48	1779.10	1781.07	7369	3684500	25
2021.05.05	06:00:00	1781.06	1783.27	1780.49	1782.62	5490	2745000	23
2021.05.05	07:00:00	1782.62	1782.86	1780.40	1780.53	4429	2214500	23
2021.05.05	08:00:00	1780.53	1780.79	1777.58	1778.24	7727	3863500	23
2021.05.05	09:00:00	1778.25	1779.08	1775.33	1776.05	13845	6922500	23
2021.05.05	10:00:00	1776.05	1778.46	1775.33	1777.72	17994	8997000	23
2021.05.05	11:00:00	1777.72	1777.74	1774.13	1775.10	16025	8012500	23
2021.05.05	12:00:00	1775.10	1780.06	1774.44	1778.36	12109	6054500	23
2021.05.05	13:00:00	1778.42	1778.66	1776.91	1776.92	12031	6015500	23
2021.05.05	14:00:00	1776.91	1780.07	1776.22	1778.25	11589	5794500	23
2021.05.05	15:00:00	1778.25	1782.65	1770.28	1781.72	30771	15385500	23
2021.05.05	16:00:00	1781.72	1783.18	1778.61	1781.29	30762	15381000	23
2021.05.05	17:00:00	1781.29	1784.89	1779.15	1782.94	34571	17285500	23
2021.05.05	18:00:00	1782.94	1784.09	1781.08	1784.07	20695	10347500	23
2021.05.05	19:00:00	1784.07	1785.31	1781.89	1784.18	15520	7760000	23
2021.05.05	20:00:00	1784.18	1785.64	1783.09	1784.13	15174	7587000	23
2021.05.05	21:00:00	1784.08	1784.95	1782.93	1784.49	12848	6424000	23
2021.05.05	22:00:00	1784.50	1786.14	1784.07	1786.04	15034	7517000	23
2021.05.05	23:00:00	1785.94	1787.87	1785.73	1786.46	4323	2161500	23
2021.05.06	00:00:00	1786.81	1818.01	1781.87	1814.81	282511	0	0
2021.05.06	01:00:00	1786.86	1787.57	1785.69	1785.69	2815	1407500	25
2021.05.06	02:00:00	1785.78	1786.86	1784.57	1785.20	4837	2418500	25
2021.05.06	03:00:00	1785.20	1786.38	1783.04	1783.38	8483	4241500	25
2021.05.06	04:00:00	1783.32	1787.34	1781.87	1786.66	19018	9509000	25
2021.05.06	05:00:00	1786.66	1789.93	1785.58	1789.81	14498	7249000	25
2021.05.06	06:00:00	1789.81	1790.09	1788.52	1789.71	10804	5402000	23
2021.05.06	07:00:00	1789.74	1789.92	1787.79	1788.60	5801	2900500	23
2021.05.06	08:00:00	1788.59	1792.32	1788.41	1792.14	11139	5569500	23
2021.05.06	09:00:00	1792.16	1794.91	1790.63	1793.44	14890	7445000	23
2021.05.06	10:00:00	1793.41	1795.49	1791.20	1791.78	16986	8493000	23
2021.05.06	11:00:00	1791.78	1795.74	1791.32	1795.07	13070	6535000	23
2021.05.06	12:00:00	1795.07	1795.69	1792.20	1793.38	14752	7376000	23
2021.05.06	13:00:00	1793.38	1793.44	1790.54	1791.94	12776	6388000	23
2021.05.06	14:00:00	1791.92	1794.49	1788.21	1793.71	20034	10017000	23
2021.05.06	15:00:00	1793.71	1796.52	1791.80	1793.66	26718	13359000	23
2021.05.06	16:00:00	1793.66	1813.12	1790.75	1812.69	41192	20596000	23
2021.05.06	17:00:00	1812.66	1815.47	1809.70	1815.45	37317	18658500	23
2021.05.06	18:00:00	1815.45	1818.01	1812.54	1814.13	28479	14239500	23
2021.05.06	19:00:00	1814.15	1816.49	1813.91	1815.75	17526	8763000	23
2021.05.06	20:00:00	1815.75	1816.17	1813.88	1814.77	15382	7691000	23
2021.05.06	21:00:00	1814.76	1815.30	1812.97	1813.91	17038	8519000	23
2021.05.06	22:00:00	1813.89	1815.36	1812.77	1815.31	15700	7850000	23
2021.05.06	23:00:00	1815.31	1815.92	1813.90	1814.81	5715	2857500	23
2021.05.07	00:00:00	1813.96	1843.25	1812.77	1831.04	347441	0	0
2021.05.07	01:00:00	1814.01	1814.92	1813.61	1814.02	2930	1465000	25
2021.05.07	02:00:00	1814.02	1815.64	1814.01	1814.69	2757	1378500	25
2021.05.07	03:00:00	1814.69	1815.29	1813.23	1814.46	7486	3743000	25
2021.05.07	04:00:00	1814.52	1816.59	1812.77	1814.68	16964	8482000	25
2021.05.07	05:00:00	1814.55	1817.86	1813.37	1817.72	14808	7404000	25
2021.05.07	06:00:00	1817.75	1822.26	1817.67	1820.49	14075	7037500	23
2021.05.07	07:00:00	1820.49	1821.15	1818.36	1819.31	6390	3195000	23
2021.05.07	08:00:00	1819.18	1821.58	1817.35	1817.96	12777	6388500	23
2021.05.07	09:00:00	1817.96	1820.27	1817.26	1817.85	16298	8149000	23
2021.05.07	10:00:00	1817.84	1821.38	1817.57	1819.02	18791	9395500	23
2021.05.07	11:00:00	1819.07	1823.08	1818.58	1820.66	14908	7454000	23
2021.05.07	12:00:00	1820.62	1820.85	1819.71	1820.13	10793	5396500	23
2021.05.07	13:00:00	1820.13	1821.04	1819.17	1820.73	11011	5505500	23
2021.05.07	14:00:00	1820.72	1821.24	1818.85	1820.03	11962	5981000	23
2021.05.07	15:00:00	1820.03	1843.24	1817.21	1838.68	55387	27693500	23
2021.05.07	16:00:00	1838.66	1841.15	1825.51	1838.41	50799	25399500	23
2021.05.07	17:00:00	1838.41	1842.17	1828.63	1832.15	43023	21511500	23
2021.05.07	18:00:00	1832.11	1836.44	1830.76	1835.11	31095	15547500	23
2021.05.07	19:00:00	1835.11	1835.20	1828.76	1832.61	25184	12592000	23
2021.05.07	20:00:00	1832.61	1832.71	1829.23	1830.49	21796	10898000	23
2021.05.07	21:00:00	1830.49	1832.00	1829.53	1830.77	18346	9173000	23
2021.05.07	22:00:00	1830.76	1832.17	1829.68	1832.09	17275	8637500	23
2021.05.07	23:00:00	1832.09	1832.14	1829.82	1831.04	3775	1887500	23
2021.05.10	00:00:00	1833.19	1845.33	1829.93	1835.91	324279	0	0
2021.05.10	01:00:00	1833.45	1833.93	1831.81	1832.66	6119	3059500	25
2021.05.10	02:00:00	1832.66	1836.84	1832.09	1836.19	6646	3323000	23
2021.05.10	03:00:00	1836.19	1836.24	1830.35	1833.06	14697	7348500	25
2021.05.10	04:00:00	1833.06	1835.03	1829.94	1830.87	24168	12084000	25
2021.05.10	05:00:00	1830.87	1834.07	1830.87	1832.80	15906	7953000	25
2021.05.10	06:00:00	1832.80	1832.99	1831.05	1832.50	9651	4825500	23
2021.05.10	07:00:00	1832.52	1834.84	1831.72	1834.12	6478	3239000	23
2021.05.10	08:00:00	1834.07	1839.11	1833.74	1838.57	14147	7073500	23
2021.05.10	09:00:00	1838.57	1839.01	1834.37	1835.30	19363	9681500	23
2021.05.10	10:00:00	1835.30	1836.04	1833.40	1834.78	18904	9452000	23
2021.05.10	11:00:00	1834.77	1837.18	1834.05	1836.19	16682	8341000	23
2021.05.10	12:00:00	1836.16	1836.99	1834.54	1836.40	12377	6188500	23
2021.05.10	13:00:00	1836.41	1840.13	1835.64	1839.92	13171	6585500	23
2021.05.10	14:00:00	1839.90	1841.97	1837.07	1841.08	16427	8213500	23
2021.05.10	15:00:00	1841.06	1842.91	1838.66	1842.24	24066	12033000	23
2021.05.10	16:00:00	1842.18	1845.33	1837.67	1840.29	38506	19253000	23
2021.05.10	17:00:00	1840.36	1842.88	1836.65	1839.44	39614	19807000	23
2021.05.10	18:00:00	1839.42	1841.71	1835.39	1841.65	28968	14484000	23
2021.05.10	19:00:00	1841.66	1841.89	1835.97	1837.51	19546	9773000	23
2021.05.10	20:00:00	1837.59	1837.70	1835.37	1836.57	17948	8974000	23
2021.05.10	21:00:00	1836.61	1837.84	1833.87	1835.99	21346	10673000	23
2021.05.10	22:00:00	1835.99	1838.68	1834.61	1838.03	17571	8785500	23
2021.05.10	23:00:00	1837.91	1838.69	1835.12	1835.91	7557	3778500	23
2021.05.11	00:00:00	1835.85	1841.80	1817.89	1837.21	328438	0	0
2021.05.11	01:00:00	1835.90	1836.30	1834.60	1835.28	3861	1930500	25
2021.05.11	02:00:00	1835.29	1836.57	1834.78	1836.09	4926	2463000	25
2021.05.11	03:00:00	1836.09	1836.11	1832.48	1833.82	13100	6550000	23
2021.05.11	04:00:00	1833.82	1838.35	1831.29	1836.50	22774	11387000	25
2021.05.11	05:00:00	1836.53	1837.82	1834.80	1836.86	13367	6683500	25
2021.05.11	06:00:00	1836.86	1837.12	1834.43	1834.71	9115	4557500	23
2021.05.11	07:00:00	1834.68	1836.61	1834.53	1836.13	6668	3334000	23
2021.05.11	08:00:00	1836.13	1838.04	1835.53	1836.87	9676	4838000	23
2021.05.11	09:00:00	1836.87	1837.57	1833.14	1833.54	19705	9852500	23
2021.05.11	10:00:00	1833.54	1835.74	1832.56	1835.05	20063	10031500	23
2021.05.11	11:00:00	1835.06	1837.31	1834.18	1836.07	16356	8178000	23
2021.05.11	12:00:00	1836.03	1838.65	1834.23	1838.38	16028	8014000	23
2021.05.11	13:00:00	1838.38	1841.39	1837.73	1839.52	16685	8342500	23
2021.05.11	14:00:00	1839.52	1841.80	1839.04	1839.42	15441	7720500	23
2021.05.11	15:00:00	1839.42	1841.69	1825.77	1826.52	28538	14269000	23
2021.05.11	16:00:00	1826.48	1830.17	1817.94	1829.26	43747	21873500	23
2021.05.11	17:00:00	1829.26	1832.96	1826.42	1829.42	39094	19547000	23
2021.05.11	18:00:00	1829.42	1833.61	1827.87	1833.34	29394	14697000	23
2021.05.11	19:00:00	1833.33	1836.01	1832.76	1835.10	24012	12006000	23
2021.05.11	20:00:00	1835.10	1835.87	1833.65	1835.28	21977	10988500	23
2021.05.11	21:00:00	1835.28	1836.07	1833.41	1835.51	18915	9457500	23
2021.05.11	22:00:00	1835.51	1838.09	1835.02	1837.67	17428	8714000	23
2021.05.11	23:00:00	1837.67	1838.28	1836.60	1837.21	5546	2773000	23
2021.05.12	00:00:00	1837.06	1843.61	1813.16	1815.46	389459	0	0
2021.05.12	01:00:00	1837.11	1837.61	1835.96	1837.10	3697	1848500	25
2021.05.12	02:00:00	1837.10	1837.10	1835.35	1835.45	3529	1764500	25
2021.05.12	03:00:00	1835.45	1836.81	1833.27	1834.25	10838	5419000	25
2021.05.12	04:00:00	1834.25	1834.45	1828.89	1830.23	19070	9535000	25
2021.05.12	05:00:00	1830.24	1830.44	1826.31	1826.45	15282	7641000	25
2021.05.12	06:00:00	1826.47	1828.86	1825.90	1826.98	12037	6018500	23
