<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2022.08.15	16:00:00	1779.94	1782.93	1775.66	1782.69	107045	16056750	25
2022.08.15	20:00:00	1782.69	1784.05	1777.37	1779.62	59506	8925900	25
2022.08.16	00:00:00	1779.42	1783.02	1771.31	1777.63	174944	3363750	0
2022.08.16	04:00:00	1777.63	1783.02	1776.79	1781.95	50432	7564800	28
2022.08.16	08:00:00	1781.95	1782.09	1773.89	1775.38	83931	12589650	25
2022.08.16	12:00:00	1775.38	1778.51	1771.31	1771.70	101758	15263700	25
2022.08.16	16:00:00	1771.70	1778.58	1771.70	1776.21	107755	16163250	25
2022.08.16	20:00:00	1776.21	1777.52	1773.91	1775.62	59743	8961450	25
2022.08.17	00:00:00	1775.56	1782.24	1759.70	1774.64	210271	2920200	0
2022.08.17	04:00:00	1774.64	1779.11	1773.88	1778.60	49923	7488450	28
2022.08.17	08:00:00	1778.60	1782.24	1771.94	1775.04	91400	13710000	25
2022.08.17	12:00:00	1775.04	1775.11	1764.70	1771.55	102675	15401250	25
2022.08.17	16:00:00	1771.53	1773.38	1759.70	1762.45	113529	17029350	25
2022.08.17	20:00:00	1762.45	1770.19	1760.99	1761.50	78388	11758200	25
2022.08.18	00:00:00	1761.30	1772.36	1755.30	1765.35	216121	3406650	0
2022.08.18	04:00:00	1765.32	1767.48	1761.59	1763.22	52676	7901400	28
2022.08.18	08:00:00	1763.22	1766.20	1760.85	1766.12	86775	13016250	25
2022.08.18	12:00:00	1766.13	1772.36	1765.28	1767.25	101615	15242250	25
2022.08.18	16:00:00	1767.24	1769.89	1756.41	1757.14	113492	17023800	25
2022.08.18	20:00:00	1757.14	1761.18	1755.32	1758.42	63514	9527100	25
2022.08.19	00:00:00	1759.14	1759.42	1745.42	1755.36	197855	4002600	0
2022.08.19	04:00:00	1755.37	1757.68	1751.59	1753.05	55536	8330400	28
2022.08.19	08:00:00	1753.05	1757.31	1751.85	1754.07	88629	13294350	25
2022.08.19	12:00:00	1754.06	1757.52	1749.77	1756.40	103992	15598800	25
2022.08.19	16:00:00	1756.31	1758.01	1745.66	1749.69	108908	16336200	25
2022.08.19	20:00:00	1749.69	1750.18	1745.42	1747.05	59331	8899650	25
2022.08.22	00:00:00	1746.38	1748.99	1727.70	1745.28	186314	4257000	0
2022.08.22	04:00:00	1745.28	1748.99	1743.85	1744.68	61048	9157200	28
2022.08.22	08:00:00	1744.68	1744.94	1732.34	1734.89	96596	14489400	25
2022.08.22	12:00:00	1734.94	1738.43	1727.70	1730.41	105195	15779250	25
2022.08.22	16:00:00	1730.41	1739.97	1730.29	1735.07	115618	17342700	25
2022.08.22	20:00:00	1735.07	1737.74	1733.71	1736.20	61401	9210150	25
2022.08.23	00:00:00	1735.99	1754.07	1730.74	1738.04	199006	4120800	0
2022.08.23	04:00:00	1738.04	1740.48	1736.84	1736.86	55579	8336850	28
2022.08.23	08:00:00	1736.86	1743.83	1734.65	1740.60	96177	14426550	25
2022.08.23	12:00:00	1740.60	1741.46	1730.74	1735.98	101682	15252300	25
2022.08.23	16:00:00	1736.02	1754.07	1735.54	1749.69	118499	17774850	25
2022.08.23	20:00:00	1749.70	1750.13	1745.83	1747.95	64768	9715200	25
2022.08.24	00:00:00	1748.06	1755.84	1742.40	1746.08	196389	3800400	0
2022.08.24	04:00:00	1746.13	1747.38	1743.96	1746.94	57449	8617350	28
2022.08.24	08:00:00	1746.94	1752.32	1744.18	1751.94	85165	12774750	25
2022.08.24	12:00:00	1751.94	1753.62	1742.40	1745.75	104751	15712650	25
2022.08.24	16:00:00	1745.74	1755.84	1742.86	1749.56	114747	17212050	25
2022.08.24	20:00:00	1749.56	1752.71	1747.58	1750.90	60818	9122700	25
2022.08.25	00:00:00	1751.03	1765.42	1749.86	1752.76	193274	3404400	0
2022.08.25	04:00:00	1752.76	1757.69	1752.32	1757.17	58572	8785800	28
2022.08.25	08:00:00	1757.17	1765.14	1755.93	1762.44	92417	13862550	25
2022.08.25	12:00:00	1762.44	1765.42	1756.83	1760.09	100608	15091200	25
2022.08.25	16:00:00	1760.09	1761.67	1752.23	1758.13	113377	17006550	25
2022.08.25	20:00:00	1758.13	1759.87	1754.85	1758.60	61661	9249150	25
2022.08.26	00:00:00	1758.34	1758.88	1734.10	1755.33	237735	3319500	0
2022.08.26	04:00:00	1755.35	1757.32	1752.25	1755.64	53696	8054400	28
2022.08.26	08:00:00	1755.64	1758.72	1750.15	1752.09	88758	13313700	25
2022.08.26	12:00:00	1752.09	1752.42	1743.65	1745.79	101553	15232950	25
2022.08.26	16:00:00	1745.77	1756.11	1734.10	1735.96	126352	18952800	25
2022.08.26	20:00:00	1735.96	1739.51	1735.06	1737.71	72418	10862700	25
2022.08.29	00:00:00	1735.94	1745.44	1720.25	1734.45	234814	5432550	0
2022.08.29	04:00:00	1734.45	1734.46	1721.10	1722.84	68371	10255650	28
2022.08.29	08:00:00	1722.84	1725.81	1720.25	1722.14	87840	13176000	25
2022.08.29	12:00:00	1722.13	1736.78	1721.50	1736.20	96238	14435700	25
2022.08.29	16:00:00	1736.24	1745.44	1735.23	1738.02	112161	16824150	25
2022.08.29	20:00:00	1738.02	1739.57	1735.82	1737.02	60402	9060300	25
2022.08.30	00:00:00	1736.76	1740.45	1721.10	1739.35	198036	4006500	0
2022.08.30	04:00:00	1739.37	1740.10	1733.78	1735.64	61855	9278250	28
2022.08.30	08:00:00	1735.64	1737.81	1728.98	1734.45	95343	14301450	25
2022.08.30	12:00:00	1734.42	1735.22	1728.05	1730.53	104953	15742950	25
2022.08.30	16:00:00	1730.44	1732.85	1721.10	1724.14	119947	17992050	25
2022.08.30	20:00:00	1724.14	1726.16	1722.93	1723.78	69322	10398300	25
2022.08.31	00:00:00	1723.45	1726.45	1709.47	1722.90	204614	3148050	0
2022.08.31	04:00:00	1722.90	1725.79	1720.54	1724.68	56125	8418750	28
2022.08.31	08:00:00	1724.68	1726.45	1713.31	1714.01	94083	14112450	25
2022.08.31	12:00:00	1714.01	1716.31	1709.58	1711.54	113012	16951800	25
2022.08.31	16:00:00	1711.55	1723.44	1710.22	1716.10	119039	17855850	25
2022.08.31	20:00:00	1716.10	1716.28	1709.50	1711.20	74384	11157600	25
2022.09.01	00:00:00	1711.02	1711.41	1688.73	1705.95	236142	5107650	0
2022.09.01	04:00:00	1705.95	1707.24	1702.20	1702.85	63431	9514650	28
2022.09.01	08:00:00	1702.85	1708.46	1700.51	1702.07	97141	14571150	25
2022.09.01	12:00:00	1702.07	1708.66	1694.88	1700.99	108879	16331850	25
2022.09.01	16:00:00	1701.02	1702.06	1688.71	1694.85	124923	18738450	25
2022.09.01	20:00:00	1694.89	1699.11	1694.22	1697.56	70752	10612800	25
2022.09.02	00:00:00	1696.62	1717.90	1694.93	1697.89	194894	3120900	0
2022.09.02	04:00:00	1697.89	1700.22	1696.22	1699.24	55741	8361150	28
2022.09.02	08:00:00	1699.24	1704.55	1698.84	1704.47	87136	13070400	25
2022.09.02	12:00:00	1704.47	1715.22	1701.16	1708.80	111445	16716750	25
2022.09.02	16:00:00	1708.77	1717.90	1706.07	1713.98	122624	18393600	25
2022.09.02	20:00:00	1713.99	1715.54	1708.74	1711.84	78251	11737650	25
2022.09.05	00:00:00	1712.21	1715.72	1707.65	1708.82	119705	4046400	0
2022.09.05	04:00:00	1708.82	1713.95	1708.44	1712.84	57190	8578500	28
2022.09.05	08:00:00	1712.84	1714.04	1708.16	1711.82	89323	13398450	25
2022.09.05	12:00:00	1711.82	1715.71	1710.42	1712.60	95436	14315400	25
2022.09.05	16:00:00	1712.60	1713.56	1709.96	1712.03	71591	10738650	25
2022.09.05	20:00:00	1712.03	1712.16	1709.47	1710.49	3582	537300	25
2022.09.06	00:00:00	1709.42	1726.64	1699.71	1723.86	236059	4881600	0
2022.09.06	04:00:00	1723.89	1723.90	1715.26	1715.54	61667	9250050	28
2022.09.06	08:00:00	1715.54	1720.71	1712.72	1713.33	99776	14966400	25
2022.09.06	12:00:00	1713.33	1714.97	1706.85	1707.71	113386	17007900	25
2022.09.06	16:00:00	1707.71	1711.70	1701.03	1701.36	127754	19163100	25
2022.09.06	20:00:00	1701.36	1703.71	1699.71	1702.04	79608	11941200	25
2022.09.07	00:00:00	1701.99	1719.35	1691.30	1696.15	223597	5047950	0
2022.09.07	04:00:00	1696.15	1698.65	1691.30	1693.61	72270	10840500	28
2022.09.07	08:00:00	1693.71	1705.38	1693.48	1704.00	93806	14070900	25
2022.09.07	12:00:00	1704.00	1707.10	1698.94	1700.23	109094	16364100	25
2022.09.07	16:00:00	1700.17	1714.92	1696.97	1714.87	118515	17777250	25
2022.09.07	20:00:00	1714.99	1719.34	1714.06	1718.10	71441	10716150	25
2022.09.08	00:00:00	1718.14	1728.10	1703.83	1715.54	216574	4311000	0
2022.09.08	04:00:00	1715.54	1719.25	1713.44	1714.53	70958	10643700	28
2022.09.08	08:00:00	1714.53	1722.76	1714.43	1717.98	99183	14877450	25
2022.09.08	12:00:00	1717.98	1728.10	1713.78	1715.69	111783	16767450	25
2022.09.08	16:00:00	1715.63	1716.66	1703.84	1705.99	129370	19405500	25
2022.09.08	20:00:00	1705.99	1711.57	1705.72	1708.29	75640	11346000	25
2022.09.09	00:00:00	1708.81	1729.41	1708.27	1713.54	194537	3615150	0
2022.09.09	04:00:00	1713.54	1721.71	1713.14	1721.34	69619	10442850	28
2022.09.09	08:00:00	1721.34	1729.41	1718.10	1728.48	96440	14466000	25
2022.09.09	12:00:00	1728.47	1729.32	1718.34	1718.67	111738	16760700	25
2022.09.09	16:00:00	1718.66	1720.25	1711.27	1719.96	116244	17436600	25
2022.09.09	20:00:00	1719.96	1720.15	1714.51	1716.44	55729	8359350	25
2022.09.12	00:00:00	1717.15	1735.07	1711.89	1716.84	197476	4354650	0
2022.09.12	04:00:00	1716.84	1718.66	1711.89	1712.79	51075	7661250	28
2022.09.12	08:00:00	1712.79	1726.47	1712.10	1725.72	94368	14155200	25
2022.09.12	12:00:00	1725.72	1733.75	1723.34	1729.64	110222	16533300	25
2022.09.12	16:00:00	1729.66	1735.07	1723.64	1731.73	119821	17973150	25
2022.09.12	20:00:00	1731.73	1731.83	1723.67	1724.28	68108	10216200	25
2022.09.13	00:00:00	1724.52	1731.74	1696.96	1724.70	213387	3760350	0
2022.09.13	04:00:00	1724.70	1725.08	1720.26	1721.92	59615	8942250	28
2022.09.13	08:00:00	1721.92	1726.07	1719.90	1725.33	86317	12947550	25
2022.09.13	12:00:00	1725.33	1731.74	1703.04	1703.78	106910	16036500	25
2022.09.13	16:00:00	1703.78	1709.46	1696.96	1705.44	123272	18490800	25
2022.09.13	20:00:00	1705.44	1707.24	1701.06	1702.06	74243	11136450	25
2022.09.14	00:00:00	1701.52	1707.05	1693.56	1700.22	235599	5228550	0
2022.09.14	04:00:00	1700.16	1705.04	1697.15	1703.93	66963	10044450	28
2022.09.14	08:00:00	1703.93	1706.07	1698.79	1704.33	100228	15034200	25
2022.09.14	12:00:00	1704.33	1707.05	1699.14	1705.82	112389	16858350	25
2022.09.14	16:00:00	1705.82	1706.96	1700.97	1701.21	123909	18586350	25
2022.09.14	20:00:00	1701.21	1701.32	1693.56	1697.23	91108	13666200	25
2022.09.15	00:00:00	1697.52	1698.14	1660.34	1695.53	224862	4159200	0
2022.09.15	04:00:00	1695.53	1696.48	1686.85	1687.36	73179	10976850	28
2022.09.15	08:00:00	1687.36	1689.91	1685.58	1687.26	108235	16235250	25
2022.09.15	12:00:00	1687.26	1692.22	1682.44	1687.49	132326	19848900	25
2022.09.15	16:00:00	1687.47	1690.84	1660.33	1664.82	135159	20273850	25
2022.09.15	20:00:00	1664.81	1669.21	1661.42	1664.84	87248	13087200	25
2022.09.16	00:00:00	1664.72	1680.25	1654.13	1665.52	227781	5031300	0
2022.09.16	04:00:00	1665.52	1667.66	1661.18	1664.04	74135	11120250	28
2022.09.16	08:00:00	1664.04	1664.50	1654.14	1659.04	114435	17165250	25
2022.09.16	12:00:00	1659.04	1667.75	1658.04	1660.26	132481	19872150	25
2022.09.16	16:00:00	1660.26	1680.24	1657.09	1673.10	131621	19743150	25
2022.09.16	20:00:00	1673.10	1677.65	1671.07	1674.97	83979	12596850	25
2022.09.19	00:00:00	1674.62	1679.89	1659.58	1675.77	196493	5515350	0
2022.09.19	04:00:00	1675.77	1676.78	1666.72	1668.46	63809	9571350	28
2022.09.19	08:00:00	1668.46	1669.66	1659.58	1662.54	96615	14492250	25
2022.09.19	12:00:00	1662.54	1667.55	1660.66	1664.83	108220	16233000	25
2022.09.19	16:00:00	1664.83	1675.24	1662.20	1670.69	119750	17962500	25
2022.09.19	20:00:00	1670.69	1675.87	1668.81	1675.70	72270	10840500	25
2022.09.20	00:00:00	1675.82	1679.47	1659.86	1676.03	210359	5583900	0
2022.09.20	04:00:00	1676.03	1677.78	1673.09	1673.42	76366	11454900	28
2022.09.20	08:00:00	1673.42	1675.81	1667.92	1668.85	112646	16896900	25
2022.09.20	12:00:00	1668.84	1670.23	1665.16	1667.76	131512	19726800	25
2022.09.20	16:00:00	1667.75	1668.81	1659.90	1663.93	134848	20227200	25
2022.09.20	20:00:00	1663.93	1666.25	1661.49	1664.80	111539	16730850	25
2022.09.21	00:00:00	1664.83	1687.98	1653.60	1663.93	292609	9401550	0
2022.09.21	04:00:00	1663.93	1666.36	1661.63	1661.94	106474	15971100	28
2022.09.21	08:00:00	1661.94	1676.18	1661.83	1671.07	125802	18870300	25
2022.09.21	12:00:00	1671.07	1677.38	1670.87	1674.16	129652	19447800	25
2022.09.21	16:00:00	1674.16	1675.02	1664.91	1665.19	124397	18659550	25
2022.09.21	20:00:00	1665.19	1687.97	1653.60	1673.55	107923	16188450	25
2022.09.22	00:00:00	1673.68	1684.81	1655.61	1660.52	318710	6665250	0
2022.09.22	04:00:00	1660.52	1664.82	1656.67	1660.41	98985	14847750	28
2022.09.22	08:00:00	1660.41	1678.11	1655.61	1670.78	124490	18673500	25
2022.09.22	12:00:00	1670.78	1684.81	1664.72	1681.82	138482	20772300	25
2022.09.22	16:00:00	1681.79	1681.80	1667.86	1673.99	136842	20526300	25
2022.09.22	20:00:00	1673.99	1674.42	1669.29	1671.01	95415	14312250	25
2022.09.23	00:00:00	1671.09	1675.77	1639.66	1674.18	272221	4229550	0
2022.09.23	04:00:00	1674.18	1675.84	1668.18	1668.62	72694	10904100	28
2022.09.23	08:00:00	1668.62	1674.10	1660.69	1661.54	112818	16922700	25
2022.09.23	12:00:00	1661.54	1663.00	1641.11	1646.08	139378	20906700	25
2022.09.23	16:00:00	1646.08	1657.82	1641.46	1646.21	134237	20135550	25
2022.09.23	20:00:00	1646.18	1648.39	1639.68	1643.95	98165	14724750	25
2022.09.26	00:00:00	1644.99	1649.71	1621.03	1627.83	326195	8330400	0
2022.09.26	04:00:00	1627.87	1645.67	1627.53	1635.31	109043	16356450	28
2022.09.26	08:00:00	1635.31	1649.71	1634.58	1646.45	129867	19480050	25
2022.09.26	12:00:00	1646.50	1647.65	1636.11	1645.95	137657	20648550	25
2022.09.26	16:00:00	1645.94	1648.25	1627.75	1631.11	138244	20736600	25
2022.09.26	20:00:00	1631.11	1631.28	1621.03	1622.18	111042	16656300	25
2022.09.27	00:00:00	1622.09	1642.38	1621.95	1630.79	264709	6639750	0
2022.09.27	04:00:00	1630.79	1632.94	1628.54	1631.58	83680	12552000	28
2022.09.27	08:00:00	1631.58	1640.52	1631.09	1635.72	121880	18282000	25
2022.09.27	12:00:00	1635.72	1642.37	1632.38	1635.36	135545	20331750	25
2022.09.27	16:00:00	1635.34	1639.93	1628.26	1629.39	136856	20528400	25
2022.09.27	20:00:00	1629.37	1632.55	1626.63	1628.84	99449	14917350	25
2022.09.28	00:00:00	1628.13	1662.66	1614.79	1626.86	319646	6031350	0
2022.09.28	04:00:00	1626.86	1627.26	1622.84	1623.48	93732	14059800	28
2022.09.28	08:00:00	1623.48	1625.48	1614.79	1620.07	121011	18151650	25
2022.09.28	12:00:00	1620.07	1638.13	1615.85	1635.07	139776	20966400	25
2022.09.28	16:00:00	1635.07	1660.79	1633.74	1659.18	137962	20694300	25
2022.09.28	20:00:00	1659.18	1662.66	1658.62	1659.75	97582	14637300	25
2022.09.29	00:00:00	1659.76	1664.83	1641.47	1653.85	289065	5726250	0
2022.09.29	04:00:00	1653.85	1659.30	1651.91	1652.23	84848	12727200	28
2022.09.29	08:00:00	1652.24	1652.51	1641.47	1644.16	122550	18382500	25
2022.09.29	12:00:00	1644.16	1656.02	1644.11	1649.35	136613	20491950	25
2022.09.29	16:00:00	1649.34	1664.83	1644.57	1658.77	134652	20197800	25
2022.09.29	20:00:00	1658.77	1662.12	1657.14	1660.38	92436	13865400	25
2022.09.30	00:00:00	1660.56	1675.31	1659.16	1664.63	265545	5521950	0
2022.09.30	04:00:00	1664.63	1664.82	1659.16	1662.94	86039	12905850	28
2022.09.30	08:00:00	1662.96	1674.14	1662.76	1671.95	117721	17658150	25
2022.09.30	12:00:00	1671.95	1672.35	1662.19	1664.49	133236	19985400	25
2022.09.30	16:00:00	1664.49	1675.26	1661.95	1664.03	131616	19742400	25
2022.09.30	20:00:00	1664.01	1665.90	1660.01	1660.43	95698	14354700	25
2022.10.03	00:00:00	1660.45	1701.42	1659.63	1664.18	257088	5603700	0
2022.10.03	04:00:00	1664.19	1669.41	1662.02	1662.13	68330	10249500	28
2022.10.03	08:00:00	1662.13	1668.27	1661.04	1663.00	114068	17110200	25
2022.10.03	12:00:00	1662.99	1669.99	1659.61	1665.42	132014	19802100	25
2022.10.03	16:00:00	1665.41	1694.03	1665.22	1691.09	134357	20153550	25
2022.10.03	20:00:00	1691.09	1701.39	1689.80	1699.77	92969	13945350	25
2022.10.04	00:00:00	1699.01	1729.46	1695.11	1698.66	263405	6130200	0
2022.10.04	04:00:00	1698.67	1701.33	1695.12	1699.62	80530	12079500	28
2022.10.04	08:00:00	1699.62	1710.62	1697.55	1708.78	119155	17873250	25
2022.10.04	12:00:00	1708.78	1713.11	1700.43	1711.84	135572	20335800	25
2022.10.04	16:00:00	1711.84	1729.46	1706.26	1723.20	135085	20262750	25
2022.10.04	20:00:00	1723.20	1726.58	1719.98	1725.96	92358	13853700	25
2022.10.05	00:00:00	1725.81	1727.71	1700.44	1722.97	253038	6049500	0
2022.10.05	04:00:00	1722.97	1723.64	1717.48	1718.30	80617	12092550	28
2022.10.05	08:00:00	1718.30	1727.70	1709.75	1714.70	115132	17269800	25
2022.10.05	12:00:00	1714.70	1715.10	1703.09	1713.15	134144	20121600	25
2022.10.05	16:00:00	1713.15	1713.66	1700.44	1708.44	132974	19946100	25
2022.10.05	20:00:00	1708.44	1718.57	1707.59	1716.07	89369	13405350	25
2022.10.06	00:00:00	1716.57	1725.46	1706.83	1720.19	242784	5750550	0
2022.10.06	04:00:00	1720.19	1724.23	1719.23	1723.79	75607	11341050	28
2022.10.06	08:00:00	1723.79	1725.46	1713.93	1714.04	112628	16894200	25
2022.10.06	12:00:00	1714.04	1719.50	1710.80	1715.39	131083	19662450	25
2022.10.06	16:00:00	1715.37	1717.03	1706.84	1711.76	137899	20684850	25
2022.10.06	20:00:00	1711.76	1715.09	1710.51	1712.58	114260	17139000	25
2022.10.07	00:00:00	1712.58	1714.75	1690.55	1711.00	270098	9975900	0
2022.10.07	04:00:00	1711.05	1713.32	1709.07	1709.46	105098	15764700	28
2022.10.07	08:00:00	1709.46	1714.00	1708.36	1712.23	123878	18581700	25
2022.10.07	12:00:00	1712.22	1714.75	1690.56	1697.88	129184	19377600	25
2022.10.07	16:00:00	1697.86	1707.18	1693.82	1699.76	132527	19879050	25
2022.10.07	20:00:00	1699.77	1702.39	1693.14	1694.75	88594	13289100	25
2022.10.10	00:00:00	1695.55	1699.79	1665.63	1694.56	213074	5459850	0
2022.10.10	04:00:00	1694.56	1696.17	1685.07	1686.61	77603	11640450	28
2022.10.10	08:00:00	1686.56	1689.28	1679.96	1680.13	111572	16735800	25
2022.10.10	12:00:00	1680.13	1684.45	1673.98	1677.09	129559	19433850	25
2022.10.10	16:00:00	1677.09	1678.59	1665.64	1667.76	126387	18958050	25
2022.10.10	20:00:00	1667.76	1671.58	1666.94	1668.52	84778	12716700	25
2022.10.11	00:00:00	1668.52	1683.90	1660.93	1672.34	348748	5372400	0
2022.10.11	04:00:00	1672.33	1673.51	1661.32	1663.18	87371	13105650	28
2022.10.11	08:00:00	1663.18	1669.79	1662.70	1665.64	115562	17334300	25
2022.10.11	12:00:00	1665.66	1672.85	1660.93	1669.49	131683	19752450	25
2022.10.11	16:00:00	1669.49	1683.87	1663.38	1680.59	136407	20461050	25
2022.10.11	20:00:00	1680.59	1681.00	1663.68	1666.32	98165	14724750	25
2022.10.12	00:00:00	1666.20	1678.23	1661.32	1664.96	486983	5502750	0
2022.10.12	04:00:00	1664.96	1672.12	1661.29	1668.50	87152	13072800	28
2022.10.12	08:00:00	1668.52	1675.32	1665.99	1670.01	119407	17911050	25
2022.10.12	12:00:00	1670.01	1672.94	1664.85	1671.53	132985	19947750	25
2022.10.12	16:00:00	1671.53	1673.10	1667.16	1669.75	133602	20040300	25
2022.10.12	20:00:00	1669.75	1678.23	1668.91	1673.12	90444	13566600	25
2022.10.13	00:00:00	1673.68	1682.33	1642.31	1674.12	480349	4574250	0
2022.10.13	04:00:00	1674.13	1674.62	1668.92	1670.13	60141	9021150	28
2022.10.13	08:00:00	1670.13	1675.20	1666.94	1674.90	102522	15378300	25
2022.10.13	12:00:00	1674.85	1682.33	1644.64	1654.64	133948	20092200	25
2022.10.13	16:00:00	1654.53	1668.60	1642.36	1665.69	139854	20978100	25
2022.10.13	20:00:00	1665.70	1672.50	1663.31	1666.34	101913	15286950	25
2022.10.14	00:00:00	1666.25	1671.68	1640.08	1661.70	463465	5362500	0
2022.10.14	04:00:00	1661.71	1670.17	1658.89	1667.52	84831	12724650	28
2022.10.14	08:00:00	1667.52	1671.69	1660.39	1660.63	115775	17366250	25
2022.10.14	12:00:00	1660.63	1663.21	1650.18	1663.20	135599	20339850	25
2022.10.14	16:00:00	1663.20	1663.89	1641.26	1643.70	135834	20375100	25
2022.10.14	20:00:00	1643.70	1645.27	1640.08	1644.22	93282	13992300	25
2022.10.17	00:00:00	1643.68	1668.37	1643.31	1648.19	429581	6415500	0
2022.10.17	04:00:00	1648.20	1652.58	1646.58	1649.41	67888	10183200	28
2022.10.17	08:00:00	1649.41	1657.36	1648.57	1655.27	113397	17009550	25
2022.10.17	12:00:00	1655.27	1668.12	1654.55	1666.51	131573	19735950	25
2022.10.17	16:00:00	1666.52	1668.36	1657.16	1657.33	133028	19954200	25
2022.10.17	20:00:00	1657.33	1659.88	1646.70	1649.91	86328	12949200	25
2022.10.18	00:00:00	1650.28	1660.80	1645.74	1652.08	489695	5741850	0
2022.10.18	04:00:00	1652.09	1660.72	1648.84	1659.27	79095	11864250	28
2022.10.18	08:00:00	1659.31	1660.80	1649.74	1649.92	114132	17119800	25
2022.10.18	12:00:00	1649.89	1657.29	1648.53	1656.34	132855	19928250	25
2022.10.18	16:00:00	1656.34	1656.65	1645.74	1650.22	132753	19912950	25
2022.10.18	20:00:00	1650.18	1652.69	1648.10	1651.93	92076	13811400	25
2022.10.19	00:00:00	1651.85	1654.37	1627.58	1653.03	472774	5074500	0
2022.10.19	04:00:00	1653.01	1653.34	1645.38	1646.07	63775	9566250	28
2022.10.19	08:00:00	1646.09	1647.71	1637.50	1640.55	98655	11033500	25
2022.10.19	12:00:00	1640.55	1641.94	1630.22	1634.70	129985	12998500	39
2022.10.19	16:00:00	1634.70	1637.53	1628.21	1629.55	130269	16176700	25
2022.10.19	20:00:00	1629.58	1630.26	1627.58	1629.17	85204	12780600	25
2022.10.20	00:00:00	1629.17	1645.54	1622.34	1628.39	449431	4823700	0
2022.10.20	04:00:00	1628.39	1632.89	1622.34	1632.83	73054	10958100	28
2022.10.20	08:00:00	1632.81	1634.94	1626.98	1629.16	105274	15791100	25
2022.10.20	12:00:00	1629.16	1639.93	1629.16	1632.57	112393	16858950	25
2022.10.20	16:00:00	1632.55	1645.54	1630.31	1636.09	127236	19085400	25
2022.10.20	20:00:00	1636.09	1636.19	1624.69	1627.94	84190	12628500	25
2022.10.21	00:00:00	1627.66	1628.40	1625.12	1626.72	30301	4545150	28
2022.10.21	04:00:00	1626.72	1628.23	1620.17	1621.75	74866	11229900	28
2022.10.21	08:00:00	1621.75	1627.16	1617.17	1620.55	104460	15669000	25
2022.10.21	12:00:00	1620.55	1633.32	1619.03	1631.18	129274	19391100	25
2022.10.21	16:00:00	1631.20	1654.02	1629.18	1651.41	139507	20926050	25
2022.10.21	20:00:00	1651.41	1659.32	1650.71	1657.59	92438	13865700	25
2022.10.24	00:00:00	1658.89	1670.61	1656.29	1656.83	69218	10382700	28
2022.10.24	04:00:00	1656.83	1658.53	1651.85	1658.02	84768	12715200	28
2022.10.24	08:00:00	1658.05	1658.59	1644.31	1647.67	115586	17337900	25
2022.10.24	12:00:00	1647.65	1651.88	1645.38	1649.10	132630	19894500	25
2022.10.24	16:00:00	1649.08	1654.35	1643.86	1650.45	131310	19696500	25
2022.10.24	20:00:00	1650.48	1652.00	1647.67	1649.47	68562	10284300	25
2022.10.25	00:00:00	1649.95	1654.01	1649.53	1653.63	35425	5313750	28
2022.10.25	04:00:00	1653.61	1654.83	1647.12	1650.15	82484	12372600	28
2022.10.25	08:00:00	1650.15	1651.69	1642.77	1643.85	108932	16339800	25
2022.10.25	12:00:00	1643.85	1645.86	1638.17	1642.19	126751	19012650	25
2022.10.25	16:00:00	1642.19	1662.30	1642.00	1653.11	127997	19199550	25
2022.10.25	20:00:00	1653.11	1656.95	1652.28	1652.93	83055	12458250	25
2022.10.26	00:00:00	1652.95	1653.89	1649.69	1650.30	33905	5085750	28
2022.10.26	04:00:00	1650.26	1657.53	1649.61	1655.72	70692	10603800	28
2022.10.26	08:00:00	1655.70	1673.47	1655.05	1672.89	107471	16120650	25
2022.10.26	12:00:00	1672.89	1674.85	1660.55	1662.01	114240	17136000	25
2022.10.26	16:00:00	1662.01	1672.54	1661.44	1666.54	132666	19899900	25
2022.10.26	20:00:00	1666.54	1667.15	1663.22	1664.43	86275	12941250	25
2022.10.27	00:00:00	1664.11	1669.37	1663.68	1667.14	32767	4915050	28
2022.10.27	04:00:00	1667.15	1670.74	1662.22	1665.30	74961	11244150	28
2022.10.27	08:00:00	1665.30	1669.65	1658.99	1663.38	112156	16823400	25
2022.10.27	12:00:00	1663.38	1664.92	1654.73	1660.07	129183	19377450	25
2022.10.27	16:00:00	1660.09	1665.62	1656.23	1657.90	132682	19902300	25
2022.10.27	20:00:00	1657.90	1663.50	1656.95	1663.05	87258	13088700	25
2022.10.28	00:00:00	1662.66	1663.08	1660.43	1661.83	32168	4825200	28
2022.10.28	04:00:00	1661.86	1666.94	1661.01	1664.47	79168	11875200	28
2022.10.28	08:00:00	1664.44	1665.11	1647.86	1650.47	104742	15711300	25
2022.10.28	12:00:00	1650.50	1652.93	1640.01	1643.13	94510	14176500	25
2022.10.28	16:00:00	1643.18	1649.12	1637.93	1642.60	108435	16265250	25
2022.10.28	20:00:00	1642.68	1645.64	1640.60	1644.68	53738	8060700	25
2022.10.31	00:00:00	1643.42	1645.29	1640.50	1641.43	38490	5773500	28
2022.10.31	04:00:00	1641.44	1645.53	1640.65	1641.40	41496	6224400	25
2022.10.31	08:00:00	1641.40	1644.42	1635.49	1639.21	71820	10773000	25
2022.10.31	12:00:00	1639.21	1642.01	1633.29	1637.22	88044	13206600	25
2022.10.31	16:00:00	1637.22	1642.02	1634.88	1635.35	93616	14042400	25
