<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2019.03.04	08:00:00	15.217	15.231	15.197	15.225	4367	21835000	30
2019.03.04	09:00:00	15.225	15.227	15.176	15.178	4340	21700000	30
2019.03.04	10:00:00	15.179	15.187	15.124	15.145	7536	37680000	30
2019.03.04	11:00:00	15.145	15.154	15.112	15.121	4837	24185000	30
2019.03.04	12:00:00	15.121	15.138	15.118	15.128	3387	16935000	30
2019.03.04	13:00:00	15.128	15.148	15.121	15.132	3277	16385000	30
2019.03.04	14:00:00	15.131	15.186	15.106	15.113	6519	32595000	30
2019.03.04	15:00:00	15.112	15.161	15.100	15.110	11276	56380000	30
2019.03.04	16:00:00	15.110	15.132	15.047	15.090	10565	52825000	30
2019.03.04	17:00:00	15.090	15.090	15.060	15.066	8949	44745000	30
2019.03.04	18:00:00	15.068	15.106	15.065	15.105	6290	31450000	30
2019.03.04	19:00:00	15.106	15.109	15.080	15.084	4487	22435000	30
2019.03.04	20:00:00	15.084	15.101	15.063	15.088	5120	25600000	30
2019.03.04	21:00:00	15.088	15.091	15.068	15.068	2903	14515000	30
2019.03.04	22:00:00	15.067	15.075	15.060	15.070	2489	12445000	30
2019.03.04	23:00:00	15.070	15.072	15.061	15.066	1007	5035000	31
2019.03.05	00:00:00	15.059	15.151	15.032	15.117	41007	0	0
2019.03.05	01:00:00	15.059	15.082	15.058	15.072	1053	5265000	32
2019.03.05	02:00:00	15.072	15.077	15.057	15.066	2921	14605000	31
2019.03.05	03:00:00	15.066	15.099	15.061	15.091	5355	26775000	31
2019.03.05	04:00:00	15.092	15.118	15.086	15.114	4700	23500000	31
2019.03.05	05:00:00	15.114	15.151	15.111	15.137	4642	23210000	31
2019.03.05	06:00:00	15.138	15.140	15.123	15.129	2068	10340000	31
2019.03.05	07:00:00	15.129	15.134	15.114	15.119	3391	16955000	31
2019.03.05	08:00:00	15.117	15.134	15.100	15.109	3348	16740000	31
2019.03.05	09:00:00	15.108	15.114	15.060	15.073	4710	23550000	30
2019.03.05	10:00:00	15.072	15.099	15.053	15.077	4525	22625000	30
2019.03.05	11:00:00	15.077	15.083	15.054	15.069	3460	17300000	30
2019.03.05	12:00:00	15.070	15.077	15.058	15.075	2305	11525000	30
2019.03.05	13:00:00	15.075	15.097	15.066	15.089	2566	12830000	31
2019.03.05	14:00:00	15.088	15.104	15.081	15.099	3375	16875000	30
2019.03.05	15:00:00	15.099	15.119	15.062	15.074	8216	41080000	30
2019.03.05	16:00:00	15.074	15.097	15.057	15.077	7160	35800000	30
2019.03.05	17:00:00	15.070	15.132	15.032	15.126	11911	59555000	30
2019.03.05	18:00:00	15.126	15.133	15.095	15.098	6042	30210000	31
2019.03.05	19:00:00	15.099	15.101	15.073	15.078	2841	14205000	31
2019.03.05	20:00:00	15.077	15.122	15.073	15.112	4325	21625000	30
2019.03.05	21:00:00	15.112	15.123	15.103	15.120	2203	11015000	32
2019.03.05	22:00:00	15.120	15.132	15.119	15.129	1619	8095000	32
2019.03.05	23:00:00	15.128	15.129	15.110	15.117	934	4670000	32
2019.03.06	00:00:00	15.094	15.142	15.033	15.042	38728	0	0
2019.03.06	01:00:00	15.095	15.134	15.089	15.128	972	4860000	32
2019.03.06	02:00:00	15.128	15.142	15.127	15.134	2949	14745000	31
2019.03.06	03:00:00	15.134	15.137	15.100	15.105	4021	20105000	31
2019.03.06	04:00:00	15.104	15.106	15.058	15.068	4243	21215000	31
2019.03.06	05:00:00	15.068	15.087	15.062	15.074	2932	14660000	31
2019.03.06	06:00:00	15.074	15.087	15.073	15.079	1810	9050000	31
2019.03.06	07:00:00	15.079	15.101	15.073	15.099	2645	13225000	30
2019.03.06	08:00:00	15.099	15.134	15.076	15.128	4391	21955000	30
2019.03.06	09:00:00	15.128	15.138	15.121	15.123	3638	18190000	31
2019.03.06	10:00:00	15.124	15.133	15.086	15.098	3949	19745000	31
2019.03.06	11:00:00	15.098	15.098	15.075	15.077	3015	15075000	30
2019.03.06	12:00:00	15.076	15.085	15.069	15.075	2341	11705000	30
2019.03.06	13:00:00	15.076	15.090	15.070	15.078	2290	11450000	30
2019.03.06	14:00:00	15.079	15.092	15.071	15.084	2690	13450000	30
2019.03.06	15:00:00	15.084	15.142	15.061	15.064	10869	54345000	30
2019.03.06	16:00:00	15.064	15.117	15.059	15.079	7811	39055000	30
2019.03.06	17:00:00	15.078	15.087	15.033	15.065	9377	46885000	30
2019.03.06	18:00:00	15.066	15.072	15.034	15.047	5387	26935000	30
2019.03.06	19:00:00	15.045	15.072	15.045	15.057	3392	16960000	30
2019.03.06	20:00:00	15.058	15.070	15.054	15.059	2683	13415000	31
2019.03.06	21:00:00	15.058	15.065	15.053	15.059	1753	8765000	32
2019.03.06	22:00:00	15.059	15.080	15.057	15.075	1608	8040000	32
2019.03.06	23:00:00	15.075	15.076	15.039	15.042	844	4220000	32
2019.03.07	00:00:00	15.042	15.107	14.964	14.985	38425	0	0
2019.03.07	01:00:00	15.042	15.075	15.039	15.070	991	4955000	31
2019.03.07	02:00:00	15.070	15.085	15.067	15.079	2261	11305000	31
2019.03.07	03:00:00	15.079	15.099	15.072	15.088	2373	11865000	31
2019.03.07	04:00:00	15.088	15.091	15.070	15.071	2723	13615000	31
2019.03.07	05:00:00	15.070	15.073	15.054	15.055	1655	8275000	31
2019.03.07	06:00:00	15.055	15.064	15.053	15.062	1273	6365000	31
2019.03.07	07:00:00	15.062	15.067	15.041	15.042	2213	11065000	30
2019.03.07	08:00:00	15.042	15.058	15.036	15.038	2487	12435000	30
2019.03.07	09:00:00	15.038	15.055	15.034	15.035	2667	13335000	30
2019.03.07	10:00:00	15.035	15.096	15.005	15.085	5808	29040000	30
2019.03.07	11:00:00	15.083	15.087	15.077	15.078	2348	11740000	30
2019.03.07	12:00:00	15.078	15.091	15.070	15.074	2150	10750000	31
2019.03.07	13:00:00	15.075	15.091	15.072	15.078	2463	12315000	30
2019.03.07	14:00:00	15.077	15.107	15.038	15.086	4821	24105000	30
2019.03.07	15:00:00	15.086	15.092	14.992	15.025	11326	56630000	30
2019.03.07	16:00:00	15.025	15.033	14.964	14.994	10491	52455000	30
2019.03.07	17:00:00	14.994	15.056	14.975	15.030	9554	47770000	30
2019.03.07	18:00:00	15.031	15.041	15.008	15.013	5313	26565000	30
2019.03.07	19:00:00	15.013	15.016	14.992	15.007	4705	23525000	30
2019.03.07	20:00:00	15.006	15.024	14.999	15.016	3148	15740000	30
2019.03.07	21:00:00	15.017	15.019	14.985	14.996	3127	15635000	31
2019.03.07	22:00:00	14.995	15.009	14.991	15.008	2054	10270000	31
2019.03.07	23:00:00	15.008	15.015	14.983	14.985	869	4345000	31
2019.03.08	00:00:00	15.004	15.356	14.992	15.319	43383	0	0
2019.03.08	01:00:00	15.005	15.035	14.998	15.028	794	3970000	32
2019.03.08	02:00:00	15.028	15.029	15.006	15.016	2405	12025000	31
2019.03.08	03:00:00	15.015	15.024	14.992	15.013	3259	16295000	31
2019.03.08	04:00:00	15.014	15.037	15.006	15.031	2614	13070000	31
2019.03.08	05:00:00	15.032	15.045	15.023	15.034	3291	16455000	31
2019.03.08	06:00:00	15.034	15.035	15.019	15.030	1797	8985000	32
2019.03.08	07:00:00	15.030	15.070	15.030	15.069	2674	13370000	30
2019.03.08	08:00:00	15.070	15.099	15.053	15.082	4422	22110000	30
2019.03.08	09:00:00	15.080	15.100	15.067	15.091	4100	20500000	31
2019.03.08	10:00:00	15.091	15.137	15.084	15.120	3695	18475000	31
2019.03.08	11:00:00	15.120	15.138	15.110	15.115	3179	15895000	30
2019.03.08	12:00:00	15.113	15.122	15.104	15.106	2559	12795000	31
2019.03.08	13:00:00	15.104	15.107	15.092	15.098	2326	11630000	31
2019.03.08	14:00:00	15.097	15.118	15.080	15.107	2563	12815000	30
2019.03.08	15:00:00	15.106	15.221	15.082	15.213	13302	66510000	30
2019.03.08	16:00:00	15.212	15.292	15.209	15.249	13277	66385000	30
2019.03.08	17:00:00	15.246	15.316	15.246	15.312	10885	54425000	30
2019.03.08	18:00:00	15.313	15.356	15.309	15.333	7049	35245000	30
2019.03.08	19:00:00	15.331	15.346	15.312	15.313	3864	19320000	30
2019.03.08	20:00:00	15.312	15.328	15.303	15.312	3645	18225000	31
2019.03.08	21:00:00	15.312	15.334	15.307	15.332	2128	10640000	31
2019.03.08	22:00:00	15.333	15.346	15.331	15.337	2593	12965000	31
2019.03.08	23:00:00	15.337	15.342	15.317	15.319	1260	6300000	23
2019.03.11	00:00:00	15.300	15.314	15.293	15.298	1087	5435000	31
2019.03.11	01:00:00	15.297	15.314	15.293	15.310	1567	7835000	31
2019.03.11	02:00:00	15.310	15.330	15.310	15.325	2690	13450000	31
2019.03.11	03:00:00	15.325	15.327	15.283	15.285	4055	20275000	31
2019.03.11	04:00:00	15.286	15.291	15.261	15.277	3650	18250000	31
2019.03.11	05:00:00	15.277	15.300	15.274	15.300	1992	9960000	31
2019.03.11	06:00:00	15.301	15.305	15.289	15.294	1672	8360000	31
2019.03.11	07:00:00	15.294	15.327	15.294	15.310	2209	11045000	31
2019.03.11	08:00:00	15.310	15.340	15.301	15.305	3089	15445000	30
2019.03.11	09:00:00	15.303	15.310	15.286	15.306	3422	17110000	30
2019.03.11	10:00:00	15.307	15.317	15.282	15.292	3862	19310000	30
2019.03.11	11:00:00	15.292	15.318	15.288	15.309	2775	13875000	30
2019.03.11	12:00:00	15.305	15.308	15.288	15.296	2500	12500000	30
2019.03.11	13:00:00	15.296	15.301	15.267	15.274	2551	12755000	30
2019.03.11	14:00:00	15.274	15.295	15.257	15.280	5177	25885000	30
2019.03.11	15:00:00	15.280	15.305	15.266	15.270	7132	35660000	30
2019.03.11	16:00:00	15.270	15.280	15.199	15.242	7146	35730000	30
2019.03.11	17:00:00	15.241	15.278	15.238	15.276	4221	21105000	30
2019.03.11	18:00:00	15.277	15.279	15.236	15.236	4454	22270000	30
2019.03.11	19:00:00	15.236	15.263	15.234	15.260	4159	20795000	31
2019.03.11	20:00:00	15.261	15.293	15.257	15.291	2178	10890000	31
2019.03.11	21:00:00	15.290	15.307	15.288	15.304	2054	10270000	33
2019.03.11	22:00:00	15.305	15.306	15.273	15.273	1099	5495000	32
2019.03.12	00:00:00	15.275	15.462	15.275	15.298	34638	6635000	0
2019.03.12	01:00:00	15.295	15.305	15.286	15.294	1182	5910000	32
2019.03.12	02:00:00	15.295	15.304	15.288	15.303	2700	13500000	31
2019.03.12	03:00:00	15.302	15.334	15.296	15.332	3143	15715000	31
2019.03.12	04:00:00	15.331	15.373	15.322	15.372	2592	12960000	31
2019.03.12	05:00:00	15.372	15.392	15.366	15.382	2506	12530000	31
2019.03.12	06:00:00	15.381	15.391	15.378	15.389	1553	7765000	31
2019.03.12	07:00:00	15.389	15.403	15.380	15.383	2592	12960000	30
2019.03.12	08:00:00	15.383	15.392	15.371	15.384	2238	11190000	30
2019.03.12	09:00:00	15.385	15.389	15.358	15.365	3272	16360000	30
2019.03.12	10:00:00	15.365	15.400	15.360	15.386	3924	19620000	30
2019.03.12	11:00:00	15.386	15.418	15.382	15.405	3569	17845000	30
2019.03.12	12:00:00	15.404	15.423	15.397	15.403	2927	14635000	30
2019.03.12	13:00:00	15.401	15.412	15.386	15.389	4315	21575000	30
2019.03.12	14:00:00	15.387	15.456	15.382	15.441	8675	43375000	30
2019.03.12	15:00:00	15.441	15.461	15.382	15.411	8281	41405000	30
2019.03.12	16:00:00	15.412	15.417	15.351	15.368	6230	31150000	30
2019.03.12	17:00:00	15.368	15.376	15.346	15.365	5580	27900000	31
2019.03.12	18:00:00	15.365	15.390	15.357	15.384	4191	20955000	31
2019.03.12	19:00:00	15.382	15.405	15.368	15.399	3011	15055000	30
2019.03.12	20:00:00	15.400	15.447	15.400	15.445	2880	14400000	30
2019.03.12	21:00:00	15.445	15.454	15.423	15.428	3706	18530000	30
2019.03.12	22:00:00	15.428	15.433	15.409	15.409	965	4825000	31
2019.03.13	00:00:00	15.394	15.522	15.394	15.419	33221	3220000	0
2019.03.13	01:00:00	15.420	15.432	15.417	15.430	1021	5105000	32
2019.03.13	02:00:00	15.430	15.464	15.429	15.459	2388	11940000	31
2019.03.13	03:00:00	15.458	15.468	15.428	15.429	3381	16905000	31
2019.03.13	04:00:00	15.428	15.442	15.424	15.439	2916	14580000	31
2019.03.13	05:00:00	15.440	15.441	15.425	15.429	1446	7230000	31
2019.03.13	06:00:00	15.429	15.434	15.424	15.424	1107	5535000	31
2019.03.13	07:00:00	15.424	15.427	15.410	15.417	2833	14165000	30
2019.03.13	08:00:00	15.416	15.442	15.411	15.436	2576	12880000	31
2019.03.13	09:00:00	15.437	15.450	15.426	15.435	2728	13640000	30
2019.03.13	10:00:00	15.435	15.485	15.429	15.484	4256	21280000	30
2019.03.13	11:00:00	15.484	15.505	15.477	15.490	3581	17905000	30
2019.03.13	12:00:00	15.490	15.519	15.487	15.510	2819	14095000	30
2019.03.13	13:00:00	15.509	15.522	15.497	15.501	2381	11905000	30
2019.03.13	14:00:00	15.498	15.510	15.440	15.447	6315	31575000	30
2019.03.13	15:00:00	15.448	15.490	15.430	15.467	8528	42640000	30
2019.03.13	16:00:00	15.468	15.475	15.437	15.443	6211	31055000	30
2019.03.13	17:00:00	15.442	15.467	15.437	15.460	5773	28865000	30
2019.03.13	18:00:00	15.461	15.470	15.428	15.435	3645	18225000	30
2019.03.13	19:00:00	15.434	15.450	15.429	15.436	3048	15240000	31
2019.03.13	20:00:00	15.436	15.484	15.436	15.478	2760	13800000	30
2019.03.13	21:00:00	15.479	15.480	15.450	15.458	3756	18780000	30
2019.03.13	22:00:00	15.458	15.460	15.431	15.432	1175	5875000	32
2019.03.14	00:00:00	15.406	15.449	15.123	15.444	40413	3905000	0
2019.03.14	01:00:00	15.444	15.449	15.432	15.432	830	4150000	31
2019.03.14	02:00:00	15.432	15.438	15.416	15.417	1620	8100000	31
2019.03.14	03:00:00	15.417	15.426	15.376	15.387	4918	24590000	31
2019.03.14	04:00:00	15.386	15.412	15.382	15.391	3302	16510000	31
2019.03.14	05:00:00	15.391	15.407	15.373	15.374	2195	10975000	31
2019.03.14	06:00:00	15.373	15.377	15.346	15.351	1850	9250000	31
2019.03.14	07:00:00	15.351	15.370	15.347	15.369	2468	12340000	30
2019.03.14	08:00:00	15.368	15.368	15.328	15.333	2784	13920000	30
2019.03.14	09:00:00	15.334	15.335	15.303	15.313	3398	16990000	30
2019.03.14	10:00:00	15.314	15.327	15.278	15.283	3585	17925000	30
2019.03.14	11:00:00	15.282	15.286	15.223	15.237	6348	31740000	30
2019.03.14	12:00:00	15.238	15.238	15.204	15.210	4982	24910000	30
2019.03.14	13:00:00	15.208	15.230	15.194	15.216	3698	18490000	30
2019.03.14	14:00:00	15.216	15.267	15.198	15.230	7033	35165000	30
2019.03.14	15:00:00	15.230	15.234	15.127	15.143	11087	55435000	30
2019.03.14	16:00:00	15.144	15.166	15.123	15.125	7865	39325000	30
2019.03.14	17:00:00	15.125	15.193	15.125	15.186	6199	30995000	30
2019.03.14	18:00:00	15.186	15.188	15.151	15.187	5352	26760000	30
2019.03.14	19:00:00	15.186	15.197	15.148	15.153	3816	19080000	30
2019.03.14	20:00:00	15.152	15.181	15.152	15.167	2553	12765000	30
2019.03.14	21:00:00	15.167	15.178	15.166	15.174	2060	10300000	31
2019.03.14	22:00:00	15.174	15.178	15.148	15.152	1192	5960000	31
2019.03.15	00:00:00	15.144	15.377	15.144	15.176	38857	4265000	0
2019.03.15	01:00:00	15.175	15.177	15.165	15.171	994	4970000	32
2019.03.15	02:00:00	15.171	15.178	15.157	15.177	1845	9225000	31
2019.03.15	03:00:00	15.176	15.194	15.172	15.188	3522	17610000	31
2019.03.15	04:00:00	15.188	15.273	15.185	15.271	3973	19865000	31
2019.03.15	05:00:00	15.271	15.293	15.255	15.261	5261	26305000	31
2019.03.15	06:00:00	15.261	15.261	15.251	15.255	1405	7025000	31
2019.03.15	07:00:00	15.255	15.280	15.248	15.279	2161	10805000	30
2019.03.15	08:00:00	15.278	15.346	15.278	15.312	4614	23070000	30
2019.03.15	09:00:00	15.314	15.364	15.305	15.346	4608	23040000	30
2019.03.15	10:00:00	15.347	15.369	15.342	15.352	4392	21960000	30
2019.03.15	11:00:00	15.352	15.363	15.331	15.349	3922	19610000	30
2019.03.15	12:00:00	15.350	15.363	15.340	15.362	2582	12910000	30
2019.03.15	13:00:00	15.360	15.377	15.354	15.371	2690	13450000	31
2019.03.15	14:00:00	15.370	15.376	15.313	15.321	6682	33410000	30
2019.03.15	15:00:00	15.321	15.356	15.290	15.352	10307	51535000	30
2019.03.15	16:00:00	15.351	15.375	15.296	15.309	7779	38895000	30
2019.03.15	17:00:00	15.310	15.315	15.285	15.292	5679	28395000	30
2019.03.15	18:00:00	15.291	15.311	15.284	15.295	3996	19980000	30
2019.03.15	19:00:00	15.292	15.316	15.292	15.305	2322	11610000	32
2019.03.15	20:00:00	15.306	15.306	15.285	15.289	1771	8855000	32
2019.03.15	21:00:00	15.289	15.292	15.275	15.278	1750	8750000	32
2019.03.15	22:00:00	15.275	15.285	15.270	15.281	992	4960000	23
2019.03.18	00:00:00	15.295	15.295	15.279	15.283	725	3625000	31
2019.03.18	01:00:00	15.284	15.285	15.253	15.255	1172	5860000	31
2019.03.18	02:00:00	15.255	15.256	15.230	15.230	2702	13510000	31
2019.03.18	03:00:00	15.230	15.257	15.210	15.247	3723	18615000	31
2019.03.18	04:00:00	15.247	15.278	15.239	15.278	2619	13095000	31
2019.03.18	05:00:00	15.278	15.292	15.263	15.274	2403	12015000	31
2019.03.18	06:00:00	15.275	15.277	15.268	15.277	1061	5305000	31
2019.03.18	07:00:00	15.277	15.277	15.252	15.254	1527	7635000	30
2019.03.18	08:00:00	15.255	15.335	15.255	15.324	3298	16490000	30
2019.03.18	09:00:00	15.324	15.334	15.301	15.322	3536	17680000	30
2019.03.18	10:00:00	15.322	15.332	15.307	15.312	3599	17995000	30
2019.03.18	11:00:00	15.312	15.339	15.303	15.336	3072	15360000	30
2019.03.18	12:00:00	15.335	15.345	15.321	15.326	2379	11895000	30
2019.03.18	13:00:00	15.326	15.347	15.316	15.323	2148	10740000	30
2019.03.18	14:00:00	15.322	15.403	15.316	15.388	5899	29495000	30
2019.03.18	15:00:00	15.387	15.404	15.351	15.384	7040	35200000	30
2019.03.18	16:00:00	15.384	15.409	15.358	15.385	5680	28400000	30
2019.03.18	17:00:00	15.385	15.391	15.313	15.335	6191	30955000	30
2019.03.18	18:00:00	15.335	15.347	15.317	15.331	3551	17755000	30
2019.03.18	19:00:00	15.330	15.332	15.302	15.325	3542	17710000	30
2019.03.18	20:00:00	15.325	15.325	15.310	15.325	1706	8530000	31
2019.03.18	21:00:00	15.325	15.329	15.316	15.322	1504	7520000	30
2019.03.18	22:00:00	15.323	15.336	15.311	15.312	783	3915000	31
2019.03.19	00:00:00	15.318	15.432	15.304	15.324	25774	3190000	0
2019.03.19	01:00:00	15.325	15.329	15.320	15.328	947	4735000	32
2019.03.19	02:00:00	15.328	15.354	15.322	15.337	2613	13065000	31
2019.03.19	03:00:00	15.337	15.367	15.336	15.351	2444	12220000	31
2019.03.19	04:00:00	15.351	15.385	15.349	15.377	2658	13290000	31
2019.03.19	05:00:00	15.376	15.384	15.370	15.383	1655	8275000	31
2019.03.19	06:00:00	15.382	15.388	15.373	15.387	1385	6925000	31
2019.03.19	07:00:00	15.387	15.390	15.360	15.361	1936	9680000	30
2019.03.19	08:00:00	15.361	15.376	15.351	15.352	2398	11990000	30
2019.03.19	09:00:00	15.352	15.356	15.307	15.314	2960	14800000	31
2019.03.19	10:00:00	15.313	15.368	15.304	15.368	4324	21620000	30
2019.03.19	11:00:00	15.367	15.374	15.356	15.365	2719	13595000	30
2019.03.19	12:00:00	15.366	15.400	15.361	15.387	3672	18360000	30
2019.03.19	13:00:00	15.387	15.402	15.370	15.381	2662	13310000	30
2019.03.19	14:00:00	15.382	15.418	15.358	15.379	5136	25680000	30
2019.03.19	15:00:00	15.380	15.432	15.375	15.403	7359	36795000	30
2019.03.19	16:00:00	15.398	15.414	15.362	15.373	5567	27835000	30
2019.03.19	17:00:00	15.373	15.396	15.359	15.372	3815	19075000	30
2019.03.19	18:00:00	15.370	15.388	15.332	15.350	4888	24440000	30
2019.03.19	19:00:00	15.350	15.377	15.346	15.372	2787	13935000	30
2019.03.19	20:00:00	15.372	15.375	15.359	15.368	1332	6660000	30
2019.03.19	21:00:00	15.368	15.368	15.349	15.352	1515	7575000	30
2019.03.19	22:00:00	15.352	15.361	15.352	15.354	670	3350000	30
2019.03.20	00:00:00	15.327	15.541	15.258	15.356	40974	2900000	0
2019.03.20	01:00:00	15.355	15.363	15.343	15.358	1479	7395000	31
2019.03.20	02:00:00	15.358	15.364	15.334	15.336	2032	10160000	31
2019.03.20	03:00:00	15.336	15.338	15.311	15.321	3364	16820000	31
2019.03.20	04:00:00	15.322	15.334	15.319	15.328	2066	10330000	31
2019.03.20	05:00:00	15.329	15.331	15.316	15.320	1229	6145000	31
2019.03.20	06:00:00	15.320	15.324	15.315	15.320	838	4190000	31
2019.03.20	07:00:00	15.320	15.341	15.314	15.340	1365	6825000	31
2019.03.20	08:00:00	15.341	15.354	15.323	15.325	2047	10235000	30
2019.03.20	09:00:00	15.323	15.330	15.277	15.294	4065	20325000	30
2019.03.20	10:00:00	15.294	15.303	15.263	15.270	4486	22430000	30
2019.03.20	11:00:00	15.268	15.298	15.258	15.295	3418	17090000	30
2019.03.20	12:00:00	15.296	15.320	15.286	15.306	3171	15855000	30
2019.03.20	13:00:00	15.304	15.315	15.292	15.313	2699	13495000	30
2019.03.20	14:00:00	15.313	15.353	15.305	15.335	6111	30555000	30
2019.03.20	15:00:00	15.335	15.406	15.333	15.334	7366	36830000	30
2019.03.20	16:00:00	15.334	15.338	15.277	15.281	7628	38140000	30
2019.03.20	17:00:00	15.280	15.310	15.258	15.288	5551	27755000	30
2019.03.20	18:00:00	15.288	15.314	15.279	15.293	5711	28555000	30
2019.03.20	19:00:00	15.293	15.334	15.291	15.327	3710	18550000	30
2019.03.20	20:00:00	15.316	15.541	15.316	15.481	19673	98365000	30
2019.03.20	21:00:00	15.480	15.508	15.464	15.487	8320	41600000	30
2019.03.20	22:00:00	15.488	15.488	15.435	15.435	1499	7495000	30
2019.03.21	00:00:00	15.432	15.623	15.366	15.472	43073	5980000	0
2019.03.21	01:00:00	15.471	15.501	15.471	15.498	1254	6270000	31
2019.03.21	02:00:00	15.498	15.530	15.491	15.522	3682	18410000	31
2019.03.21	03:00:00	15.521	15.560	15.515	15.551	5057	25285000	31
2019.03.21	04:00:00	15.551	15.573	15.548	15.568	4042	20210000	31
2019.03.21	05:00:00	15.567	15.570	15.545	15.556	2232	11160000	31
2019.03.21	06:00:00	15.555	15.556	15.547	15.549	1418	7090000	31
2019.03.21	07:00:00	15.549	15.553	15.534	15.535	1866	9330000	30
2019.03.21	08:00:00	15.535	15.587	15.533	15.582	3200	16000000	30
2019.03.21	09:00:00	15.583	15.623	15.578	15.595	5855	29275000	30
2019.03.21	10:00:00	15.594	15.609	15.574	15.577	6589	32945000	30
2019.03.21	11:00:00	15.578	15.596	15.576	15.584	4165	20825000	30
2019.03.21	12:00:00	15.582	15.607	15.545	15.545	4796	23980000	30
2019.03.21	13:00:00	15.546	15.565	15.532	15.534	5782	28910000	30
2019.03.21	14:00:00	15.535	15.553	15.516	15.541	8143	40715000	30
2019.03.21	15:00:00	15.541	15.545	15.476	15.481	8693	43465000	30
2019.03.21	16:00:00	15.481	15.481	15.416	15.442	9255	46275000	30
2019.03.21	17:00:00	15.442	15.479	15.436	15.469	7948	39740000	30
2019.03.21	18:00:00	15.469	15.477	15.366	15.405	9670	48350000	30
2019.03.21	19:00:00	15.404	15.458	15.399	15.446	4683	23415000	30
2019.03.21	20:00:00	15.445	15.462	15.435	15.454	5332	26660000	30
2019.03.21	21:00:00	15.455	15.461	15.442	15.454	2683	13415000	30
2019.03.21	22:00:00	15.453	15.455	15.433	15.433	810	4050000	30
2019.03.22	00:00:00	15.434	15.534	15.349	15.455	44363	3415000	0
2019.03.22	01:00:00	15.455	15.459	15.445	15.445	1029	5145000	31
2019.03.22	02:00:00	15.445	15.459	15.420	15.453	2921	14605000	31
2019.03.22	03:00:00	15.453	15.482	15.437	15.477	3609	18045000	31
2019.03.22	04:00:00	15.477	15.479	15.452	15.462	2275	11375000	31
2019.03.22	05:00:00	15.462	15.466	15.457	15.466	1459	7295000	31
2019.03.22	06:00:00	15.466	15.468	15.456	15.458	1190	5950000	31
2019.03.22	07:00:00	15.458	15.476	15.453	15.472	1945	9725000	30
2019.03.22	08:00:00	15.472	15.515	15.468	15.508	3401	17005000	30
2019.03.22	09:00:00	15.508	15.534	15.508	15.525	4635	23175000	30
2019.03.22	10:00:00	15.525	15.530	15.440	15.469	11426	57130000	30
2019.03.22	11:00:00	15.467	15.514	15.460	15.500	8017	40085000	30
2019.03.22	12:00:00	15.498	15.504	15.445	15.466	6163	30815000	30
2019.03.22	13:00:00	15.466	15.479	15.433	15.450	5120	25600000	30
2019.03.22	14:00:00	15.451	15.451	15.378	15.405	10559	52795000	30
2019.03.22	15:00:00	15.405	15.444	15.349	15.428	13162	65810000	30
2019.03.22	16:00:00	15.428	15.441	15.368	15.382	11674	58370000	30
2019.03.22	17:00:00	15.382	15.395	15.356	15.388	8470	42350000	30
2019.03.22	18:00:00	15.388	15.397	15.368	15.389	5437	27185000	30
2019.03.22	19:00:00	15.390	15.402	15.387	15.394	3155	15775000	31
2019.03.22	20:00:00	15.394	15.408	15.377	15.402	2619	13095000	31
2019.03.22	21:00:00	15.403	15.411	15.397	15.402	2076	10380000	30
2019.03.22	22:00:00	15.402	15.430	15.402	15.428	1246	6230000	23
2019.03.25	00:00:00	15.392	15.433	15.392	15.400	975	4875000	31
2019.03.25	01:00:00	15.400	15.400	15.389	15.391	844	4220000	31
2019.03.25	02:00:00	15.391	15.402	15.374	15.398	3038	15190000	31
2019.03.25	03:00:00	15.398	15.427	15.388	15.422	3773	18865000	31
2019.03.25	04:00:00	15.421	15.455	15.421	15.435	2669	13345000	31
2019.03.25	05:00:00	15.434	15.448	15.431	15.442	1547	7735000	31
2019.03.25	06:00:00	15.442	15.456	15.442	15.446	1293	6465000	31
2019.03.25	07:00:00	15.446	15.465	15.446	15.452	2219	11095000	30
2019.03.25	08:00:00	15.452	15.460	15.431	15.436	2797	13985000	30
2019.03.25	09:00:00	15.436	15.505	15.429	15.491	4280	21400000	30
2019.03.25	10:00:00	15.489	15.501	15.478	15.483	5128	25640000	30
2019.03.25	11:00:00	15.483	15.506	15.481	15.494	4839	24195000	30
2019.03.25	12:00:00	15.494	15.516	15.485	15.491	3599	17995000	30
2019.03.25	13:00:00	15.490	15.525	15.482	15.517	3715	18575000	30
2019.03.25	14:00:00	15.518	15.537	15.496	15.525	5940	29700000	30
2019.03.25	15:00:00	15.526	15.536	15.479	15.523	8848	44240000	30
2019.03.25	16:00:00	15.521	15.539	15.511	15.534	6684	33420000	30
2019.03.25	17:00:00	15.534	15.563	15.523	15.546	5333	26665000	30
2019.03.25	18:00:00	15.546	15.557	15.533	15.547	3802	19010000	30
2019.03.25	19:00:00	15.547	15.554	15.526	15.550	3080	15400000	30
2019.03.25	20:00:00	15.550	15.568	15.521	15.525	4628	23140000	30
2019.03.25	21:00:00	15.525	15.528	15.513	15.522	2881	14405000	30
2019.03.25	22:00:00	15.523	15.526	15.500	15.500	616	3080000	30
2019.03.26	00:00:00	15.500	15.541	15.379	15.526	35495	3960000	0
2019.03.26	01:00:00	15.526	15.537	15.518	15.519	1514	7570000	31
