<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2022.04.04	12:45:00	1927.91	1927.91	1925.74	1925.96	8869	3104150	24
2022.04.04	13:00:00	1925.96	1926.93	1925.47	1926.06	9140	3199000	22
2022.04.04	13:15:00	1926.06	1927.34	1925.82	1926.65	7786	2725100	22
2022.04.04	13:30:00	1926.65	1927.62	1925.94	1926.78	7451	2607850	22
2022.04.04	13:45:00	1926.78	1929.00	1926.71	1928.73	8281	2898350	22
2022.04.04	14:00:00	1928.75	1929.72	1928.01	1929.06	8421	2947350	22
2022.04.04	14:15:00	1929.06	1930.87	1928.97	1930.38	9418	3296300	22
2022.04.04	14:30:00	1930.38	1931.02	1928.17	1928.27	9673	3385550	22
2022.04.04	14:45:00	1928.27	1930.41	1928.14	1929.08	9757	3414950	22
2022.04.04	15:00:00	1929.08	1933.19	1928.21	1930.22	11939	4178650	22
2022.04.04	15:15:00	1930.22	1933.51	1929.57	1932.37	12095	4233250	22
2022.04.04	15:30:00	1932.37	1935.94	1930.78	1931.16	12703	4446050	22
2022.04.04	15:45:00	1931.16	1933.66	1930.43	1931.57	11917	4170950	22
2022.04.04	16:00:00	1931.57	1935.05	1931.28	1931.54	12215	4275250	22
2022.04.04	16:15:00	1931.54	1932.31	1929.39	1931.32	14031	4910850	22
2022.04.04	16:30:00	1931.32	1936.90	1930.56	1932.32	16151	5652850	22
2022.04.04	16:45:00	1932.32	1932.64	1925.25	1925.25	15877	5556950	22
2022.04.04	17:00:00	1925.25	1931.27	1924.21	1927.74	15995	5598250	22
2022.04.04	17:15:00	1927.74	1931.79	1926.41	1931.48	14927	5224450	22
2022.04.04	17:30:00	1931.48	1933.04	1929.15	1932.90	14227	4979450	22
2022.04.04	17:45:00	1932.90	1936.24	1932.88	1934.61	14978	5242300	22
2022.04.04	18:00:00	1934.62	1935.53	1931.89	1933.31	13557	4744950	22
2022.04.04	18:15:00	1933.31	1934.91	1930.82	1930.86	12259	4290650	22
2022.04.04	18:30:00	1930.85	1932.84	1930.50	1930.70	11296	3953600	22
2022.04.04	18:45:00	1930.70	1933.61	1930.33	1933.52	10445	3655750	22
2022.04.04	19:00:00	1933.52	1933.92	1932.00	1932.56	9215	3225250	22
2022.04.04	19:15:00	1932.56	1933.46	1932.16	1932.38	8552	2993200	29
2022.04.04	19:30:00	1932.38	1932.38	1930.65	1931.35	8531	2985850	26
2022.04.04	19:45:00	1931.35	1931.97	1930.37	1931.56	8864	3102400	22
2022.04.04	20:00:00	1931.56	1931.58	1929.48	1931.27	9728	3404800	22
2022.04.04	20:15:00	1931.27	1931.50	1929.37	1930.19	9469	3314150	22
2022.04.04	20:30:00	1930.16	1930.36	1928.65	1929.57	8276	2896600	26
2022.04.04	20:45:00	1929.57	1929.76	1928.76	1929.43	6963	2437050	25
2022.04.04	21:00:00	1929.43	1931.04	1928.72	1930.81	8129	2845150	24
2022.04.04	21:15:00	1930.79	1933.27	1930.78	1932.99	8236	2882600	28
2022.04.04	21:30:00	1932.99	1933.15	1931.34	1932.14	7227	2529450	22
2022.04.04	21:45:00	1932.14	1932.68	1931.49	1931.96	8871	3104850	22
2022.04.04	22:00:00	1931.96	1932.26	1930.80	1931.70	7915	2770250	31
2022.04.04	22:15:00	1931.75	1932.53	1930.40	1930.51	7949	2782150	23
2022.04.04	22:30:00	1930.51	1931.52	1930.10	1930.52	7632	2671200	22
2022.04.04	22:45:00	1930.52	1933.01	1929.94	1932.41	8154	2853900	22
2022.04.04	23:00:00	1932.41	1932.73	1931.40	1931.40	3428	1199800	22
2022.04.04	23:15:00	1931.40	1932.11	1931.15	1931.61	2161	756350	22
2022.04.04	23:30:00	1931.61	1933.21	1931.43	1932.81	1437	502950	25
2022.04.04	23:45:00	1932.81	1933.11	1932.23	1932.41	1790	626500	25
2022.04.05	00:00:00	1932.68	1944.51	1917.77	1923.31	168017	0	0
2022.04.05	01:00:00	1932.72	1933.28	1932.40	1933.16	1256	439600	28
2022.04.05	01:15:00	1933.16	1933.22	1932.62	1933.01	1053	368550	29
2022.04.05	01:30:00	1933.01	1933.31	1932.69	1933.11	1176	411600	31
2022.04.05	01:45:00	1933.11	1933.56	1933.01	1933.01	961	336350	28
2022.04.05	02:00:00	1933.01	1933.31	1932.39	1932.48	1300	455000	35
2022.04.05	02:15:00	1932.48	1932.61	1931.91	1932.11	1751	612850	34
2022.04.05	02:30:00	1932.11	1932.23	1931.16	1931.80	1762	616700	25
2022.04.05	02:45:00	1931.80	1932.00	1930.82	1931.41	1628	569800	25
2022.04.05	03:00:00	1931.41	1932.71	1931.18	1932.46	3590	1256500	27
2022.04.05	03:15:00	1932.46	1932.46	1931.41	1931.69	2855	999250	26
2022.04.05	03:30:00	1931.69	1932.47	1931.40	1931.56	4307	1507450	25
2022.04.05	03:45:00	1931.56	1932.96	1931.56	1931.91	8546	2991100	35
2022.04.05	04:00:00	1931.91	1932.51	1930.04	1930.11	5237	1832950	27
2022.04.05	04:15:00	1930.11	1930.73	1929.95	1930.42	5740	2009000	32
2022.04.05	04:30:00	1930.42	1930.65	1929.30	1929.46	5796	2028600	29
2022.04.05	04:45:00	1929.46	1930.21	1929.31	1930.01	5150	1802500	28
2022.04.05	05:00:00	1930.01	1930.41	1928.51	1928.81	4832	1691200	25
2022.04.05	05:15:00	1928.81	1929.33	1928.23	1928.47	4702	1645700	25
2022.04.05	05:30:00	1928.47	1929.28	1927.60	1928.73	4401	1540350	36
2022.04.05	05:45:00	1928.73	1928.73	1927.52	1928.12	4012	1404200	27
2022.04.05	06:00:00	1928.12	1928.12	1927.21	1927.25	4285	1499750	32
2022.04.05	06:15:00	1927.25	1928.46	1927.25	1928.08	3935	1377250	32
2022.04.05	06:30:00	1928.08	1929.28	1928.08	1928.98	5639	1973650	31
2022.04.05	06:45:00	1928.98	1929.17	1928.16	1928.41	7153	2503550	26
2022.04.05	07:00:00	1928.41	1928.41	1926.27	1926.61	4542	1589700	27
2022.04.05	07:15:00	1926.61	1928.20	1926.44	1927.45	5665	1982750	35
2022.04.05	07:30:00	1927.45	1928.41	1926.61	1927.33	8822	3087700	32
2022.04.05	07:45:00	1927.33	1928.96	1927.30	1928.42	6737	2357950	22
2022.04.05	08:00:00	1928.42	1928.47	1927.31	1928.03	5827	2039450	33
2022.04.05	08:15:00	1928.03	1929.31	1927.88	1928.21	4610	1613500	22
2022.04.05	08:30:00	1928.21	1929.76	1928.06	1929.46	5229	1830150	22
2022.04.05	08:45:00	1929.46	1930.73	1929.16	1930.51	5689	1991150	30
2022.04.05	09:00:00	1930.51	1931.61	1930.16	1931.19	7586	2655100	30
2022.04.05	09:15:00	1931.19	1931.55	1930.32	1930.71	6564	2297400	23
2022.04.05	09:30:00	1930.71	1932.34	1930.61	1931.74	6503	2276050	25
2022.04.05	09:45:00	1931.74	1933.43	1931.57	1932.54	7668	2683800	25
2022.04.05	10:00:00	1932.54	1933.11	1930.88	1931.34	12339	4318650	22
2022.04.05	10:15:00	1931.34	1931.34	1927.81	1929.10	13618	4766300	23
2022.04.05	10:30:00	1929.03	1929.04	1927.64	1928.53	11913	4169550	28
2022.04.05	10:45:00	1928.53	1928.78	1926.32	1927.44	11523	4033050	22
2022.04.05	11:00:00	1927.44	1927.78	1925.32	1927.22	11209	3923150	22
2022.04.05	11:15:00	1927.27	1929.41	1927.13	1928.11	10258	3590300	22
2022.04.05	11:30:00	1928.11	1928.74	1926.15	1928.53	10031	3510850	22
2022.04.05	11:45:00	1928.53	1931.86	1928.53	1931.58	10122	3542700	22
2022.04.05	12:00:00	1931.58	1932.26	1929.33	1929.87	10737	3757950	22
2022.04.05	12:15:00	1929.87	1930.08	1927.70	1929.26	10039	3513650	22
2022.04.05	12:30:00	1929.26	1930.61	1928.74	1930.02	9165	3207750	22
2022.04.05	12:45:00	1930.02	1931.37	1928.95	1929.51	9429	3300150	22
2022.04.05	13:00:00	1929.51	1930.52	1928.84	1928.90	10067	3523450	25
2022.04.05	13:15:00	1928.90	1929.17	1927.16	1927.62	9769	3419150	22
2022.04.05	13:30:00	1927.62	1928.15	1925.74	1927.48	11303	3956050	22
2022.04.05	13:45:00	1927.48	1929.15	1927.46	1928.68	9837	3442950	23
2022.04.05	14:00:00	1928.68	1929.56	1927.72	1928.97	10543	3690050	22
2022.04.05	14:15:00	1928.97	1929.58	1928.14	1928.68	9626	3369100	22
2022.04.05	14:30:00	1928.66	1928.71	1926.67	1927.28	10096	3533600	22
2022.04.05	14:45:00	1927.28	1927.84	1926.63	1927.71	10411	3643850	26
2022.04.05	15:00:00	1927.71	1928.04	1923.96	1926.04	11647	4076450	22
2022.04.05	15:15:00	1926.03	1930.71	1924.78	1929.30	11861	4151350	22
2022.04.05	15:30:00	1929.30	1932.93	1929.13	1932.76	12405	4341750	22
2022.04.05	15:45:00	1932.76	1935.23	1932.54	1935.12	13342	4669700	22
2022.04.05	16:00:00	1935.12	1936.69	1932.22	1934.71	13658	4780300	22
2022.04.05	16:15:00	1934.71	1939.10	1933.53	1938.11	12658	4430300	22
2022.04.05	16:30:00	1938.11	1943.53	1937.88	1943.51	16217	5675950	22
2022.04.05	16:45:00	1943.51	1943.51	1940.06	1942.12	15289	5351150	22
2022.04.05	17:00:00	1942.12	1944.51	1933.85	1934.54	16842	5894700	22
2022.04.05	17:15:00	1934.54	1935.13	1929.08	1933.57	16586	5805100	22
2022.04.05	17:30:00	1933.57	1933.91	1927.77	1928.22	15988	5595800	22
2022.04.05	17:45:00	1928.22	1932.36	1926.91	1930.58	15738	5508300	22
2022.04.05	18:00:00	1930.58	1932.67	1929.31	1930.46	14830	5190500	22
2022.04.05	18:15:00	1930.52	1932.88	1925.10	1927.36	14837	5192950	22
2022.04.05	18:30:00	1927.32	1928.22	1925.27	1925.56	13379	4682650	22
2022.04.05	18:45:00	1925.56	1927.26	1918.97	1920.77	12708	4447800	22
2022.04.05	19:00:00	1920.77	1923.83	1917.83	1922.83	13925	4873750	22
2022.04.05	19:15:00	1922.83	1925.38	1922.49	1922.63	11445	4005750	22
2022.04.05	19:30:00	1922.63	1923.70	1921.35	1922.71	10491	3671850	22
2022.04.05	19:45:00	1922.71	1924.43	1922.01	1923.34	10168	3558800	22
2022.04.05	20:00:00	1923.34	1925.27	1922.86	1924.83	10378	3632300	25
2022.04.05	20:15:00	1924.83	1925.55	1923.56	1924.51	10052	3518200	22
2022.04.05	20:30:00	1924.51	1924.62	1922.89	1923.41	8360	2926000	22
2022.04.05	20:45:00	1923.41	1923.51	1921.07	1921.94	8541	2989350	27
2022.04.05	21:00:00	1921.94	1922.77	1921.47	1921.51	8268	2893800	27
2022.04.05	21:15:00	1921.51	1921.81	1920.22	1921.34	9152	3203200	24
2022.04.05	21:30:00	1921.34	1924.50	1921.26	1922.54	9610	3363500	22
2022.04.05	21:45:00	1922.54	1924.24	1922.06	1923.63	9690	3391500	22
2022.04.05	22:00:00	1923.71	1924.11	1922.20	1922.79	10077	3526950	25
2022.04.05	22:15:00	1922.79	1923.83	1922.06	1923.26	9084	3179400	22
2022.04.05	22:30:00	1923.26	1924.64	1923.24	1923.91	8810	3083500	24
2022.04.05	22:45:00	1923.91	1924.03	1919.33	1920.29	10771	3769850	22
2022.04.05	23:00:00	1920.20	1921.31	1919.95	1920.94	4452	1558200	27
2022.04.05	23:15:00	1920.94	1923.01	1920.94	1922.91	3122	1092700	31
2022.04.05	23:30:00	1922.91	1923.13	1921.91	1922.09	1730	605500	26
2022.04.05	23:45:00	1922.09	1923.71	1921.92	1923.41	1883	659050	31
2022.04.06	00:00:00	1923.76	1933.40	1914.89	1925.08	198917	0	0
2022.04.06	01:00:00	1923.80	1923.97	1922.57	1922.87	1287	450450	25
2022.04.06	01:15:00	1922.82	1922.82	1921.84	1922.03	1012	354200	37
2022.04.06	01:30:00	1922.03	1922.66	1921.90	1922.37	1608	562800	25
2022.04.06	01:45:00	1922.41	1922.92	1922.01	1922.75	1172	410200	34
2022.04.06	02:00:00	1922.75	1922.90	1921.81	1922.05	1577	551950	32
2022.04.06	02:15:00	1922.05	1922.68	1920.99	1921.77	2571	899850	25
2022.04.06	02:30:00	1921.77	1922.21	1920.77	1920.79	1858	650300	27
2022.04.06	02:45:00	1920.79	1921.20	1920.11	1920.51	2682	938700	28
2022.04.06	03:00:00	1920.51	1920.91	1919.16	1920.51	5494	1922900	25
2022.04.06	03:15:00	1920.51	1921.04	1919.77	1920.19	3630	1270500	25
2022.04.06	03:30:00	1920.17	1921.36	1919.32	1920.28	5645	1975750	25
2022.04.06	03:45:00	1920.28	1920.37	1917.51	1919.61	8203	2871050	28
2022.04.06	04:00:00	1919.61	1922.38	1916.54	1921.41	10893	3812550	25
2022.04.06	04:15:00	1921.41	1924.43	1919.98	1923.76	9717	3400950	30
2022.04.06	04:30:00	1923.76	1924.73	1921.80	1921.96	8400	2940000	29
2022.04.06	04:45:00	1921.96	1922.91	1921.00	1922.01	8657	3029950	25
2022.04.06	05:00:00	1922.01	1923.21	1921.17	1923.11	8203	2871050	31
2022.04.06	05:15:00	1923.11	1924.01	1922.81	1923.05	5996	2098600	25
2022.04.06	05:30:00	1923.05	1925.17	1922.85	1924.51	7588	2655800	25
2022.04.06	05:45:00	1924.51	1924.61	1921.60	1922.96	8856	3099600	25
2022.04.06	06:00:00	1922.96	1923.63	1922.55	1922.84	7546	2641100	28
2022.04.06	06:15:00	1922.84	1923.30	1922.28	1922.79	5730	2005500	25
2022.04.06	06:30:00	1922.79	1924.11	1922.57	1923.51	5523	1933050	32
2022.04.06	06:45:00	1923.51	1924.47	1923.41	1923.75	5482	1918700	27
2022.04.06	07:00:00	1923.79	1924.06	1922.08	1922.29	4875	1706250	26
2022.04.06	07:15:00	1922.29	1922.49	1921.09	1921.89	6216	2175600	29
2022.04.06	07:30:00	1921.89	1921.90	1920.30	1920.66	6001	2100350	24
2022.04.06	07:45:00	1920.66	1921.76	1920.45	1921.53	5068	1773800	29
2022.04.06	08:00:00	1921.53	1922.10	1920.77	1921.26	5450	1907500	26
2022.04.06	08:15:00	1921.26	1922.44	1921.18	1922.01	5192	1817200	22
2022.04.06	08:30:00	1922.01	1924.22	1921.78	1923.18	7897	2763950	29
2022.04.06	08:45:00	1923.18	1923.55	1920.69	1920.76	7442	2604700	30
2022.04.06	09:00:00	1920.76	1921.05	1918.29	1919.16	10250	3587500	25
2022.04.06	09:15:00	1919.16	1919.71	1918.53	1918.85	8687	3040450	29
2022.04.06	09:30:00	1918.85	1921.14	1918.07	1920.86	10181	3563350	22
2022.04.06	09:45:00	1920.86	1921.05	1917.63	1919.39	10047	3516450	26
2022.04.06	10:00:00	1919.45	1919.94	1914.91	1916.63	13152	4603200	22
2022.04.06	10:15:00	1916.63	1919.32	1915.85	1917.94	12925	4523750	22
2022.04.06	10:30:00	1917.94	1923.23	1917.85	1921.28	13039	4563650	22
2022.04.06	10:45:00	1921.28	1923.51	1921.28	1921.69	12727	4454450	22
2022.04.06	11:00:00	1921.69	1923.14	1921.53	1922.68	12162	4256700	22
2022.04.06	11:15:00	1922.68	1924.76	1921.67	1924.16	12695	4443250	22
2022.04.06	11:30:00	1924.16	1925.49	1922.36	1925.01	12778	4472300	22
2022.04.06	11:45:00	1925.01	1926.33	1924.56	1926.11	11893	4162550	22
2022.04.06	12:00:00	1926.11	1933.31	1925.94	1931.44	12697	4443950	22
2022.04.06	12:15:00	1931.44	1933.40	1928.68	1930.01	11705	4096750	22
2022.04.06	12:30:00	1930.01	1930.02	1928.17	1928.57	10598	3709300	22
2022.04.06	12:45:00	1928.57	1930.12	1927.54	1929.65	10587	3705450	22
2022.04.06	13:00:00	1929.65	1929.73	1928.43	1929.27	9734	3406900	22
2022.04.06	13:15:00	1929.27	1929.84	1926.84	1927.25	10703	3746050	22
2022.04.06	13:30:00	1927.24	1929.11	1925.35	1925.84	9622	3367700	22
2022.04.06	13:45:00	1925.84	1926.20	1921.38	1922.30	11315	3960250	22
2022.04.06	14:00:00	1922.30	1924.14	1918.81	1920.19	12226	4279100	22
2022.04.06	14:15:00	1920.19	1920.83	1918.13	1919.52	11456	4009600	22
2022.04.06	14:30:00	1919.52	1921.76	1919.38	1921.16	11242	3934700	22
2022.04.06	14:45:00	1921.16	1921.78	1919.93	1921.41	11319	3961650	22
2022.04.06	15:00:00	1921.41	1922.46	1919.33	1919.87	13014	4554900	22
2022.04.06	15:15:00	1919.87	1926.62	1919.58	1925.15	14143	4950050	22
2022.04.06	15:30:00	1925.15	1928.41	1924.09	1927.32	13193	4617550	22
2022.04.06	15:45:00	1927.32	1927.51	1924.30	1926.51	12568	4398800	22
2022.04.06	16:00:00	1926.51	1926.91	1923.50	1923.86	12951	4532850	22
2022.04.06	16:15:00	1923.86	1927.57	1923.80	1926.21	13177	4611950	22
2022.04.06	16:30:00	1926.21	1930.91	1926.02	1929.16	16324	5713400	22
2022.04.06	16:45:00	1929.05	1931.82	1926.76	1930.36	16117	5640950	22
2022.04.06	17:00:00	1930.36	1931.75	1925.25	1926.64	15923	5573050	22
2022.04.06	17:15:00	1926.64	1929.29	1925.25	1925.85	15147	5301450	22
2022.04.06	17:30:00	1925.85	1926.88	1924.04	1924.54	15600	5460000	22
2022.04.06	17:45:00	1924.54	1926.90	1923.47	1925.65	15276	5346600	22
2022.04.06	18:00:00	1925.65	1929.42	1925.60	1928.69	14873	5205550	22
2022.04.06	18:15:00	1928.69	1929.35	1926.88	1927.08	14421	5047350	22
2022.04.06	18:30:00	1927.08	1928.62	1925.97	1927.21	13608	4762800	22
2022.04.06	18:45:00	1927.21	1928.66	1926.90	1927.84	12517	4380950	22
2022.04.06	19:00:00	1927.84	1928.47	1925.91	1926.18	11522	4032700	22
2022.04.06	19:15:00	1926.20	1926.39	1923.56	1925.36	10980	3843000	22
2022.04.06	19:30:00	1925.36	1926.27	1925.12	1925.39	9732	3406200	22
2022.04.06	19:45:00	1925.39	1925.51	1923.28	1924.85	9925	3473750	22
2022.04.06	20:00:00	1924.96	1924.96	1921.21	1921.92	9643	3375050	22
2022.04.06	20:15:00	1921.92	1921.94	1919.60	1920.31	10555	3694250	22
2022.04.06	20:30:00	1920.32	1922.38	1919.80	1921.75	10535	3687250	22
2022.04.06	20:45:00	1921.75	1921.90	1919.80	1921.10	9969	3489150	27
2022.04.06	21:00:00	1921.10	1929.44	1917.35	1920.31	16450	5757500	22
2022.04.06	21:15:00	1920.31	1920.82	1915.36	1919.21	15829	5540150	22
2022.04.06	21:30:00	1919.21	1925.87	1917.97	1921.07	15990	5596500	22
2022.04.06	21:45:00	1921.07	1925.96	1920.29	1924.36	15191	5316850	22
2022.04.06	22:00:00	1924.36	1927.16	1922.86	1924.28	13460	4711000	22
2022.04.06	22:15:00	1924.28	1926.18	1923.36	1925.78	11177	3911950	22
2022.04.06	22:30:00	1925.78	1926.46	1923.33	1924.16	10940	3829000	22
2022.04.06	22:45:00	1924.16	1926.15	1923.26	1924.88	10384	3634400	22
2022.04.06	23:00:00	1924.87	1926.53	1924.63	1925.28	4758	1665300	27
2022.04.06	23:15:00	1925.28	1925.96	1924.85	1924.86	2708	947800	30
2022.04.06	23:30:00	1924.86	1925.86	1924.50	1925.16	1519	531650	33
2022.04.06	23:45:00	1925.16	1925.76	1924.84	1924.93	1651	577850	30
2022.04.07	00:00:00	1922.22	1937.73	1920.29	1931.51	171303	0	0
2022.04.07	01:00:00	1922.23	1924.94	1921.94	1924.11	1784	624400	38
2022.04.07	01:15:00	1924.11	1924.31	1923.25	1924.12	1603	561050	25
2022.04.07	01:30:00	1924.11	1924.51	1922.97	1923.17	1447	506450	28
2022.04.07	01:45:00	1923.17	1924.32	1923.12	1923.51	1579	552650	31
2022.04.07	02:00:00	1923.51	1923.70	1922.53	1922.71	1826	639100	29
2022.04.07	02:15:00	1922.71	1923.51	1922.35	1923.01	1757	614950	31
2022.04.07	02:30:00	1923.01	1923.51	1922.11	1923.51	1849	647150	29
2022.04.07	02:45:00	1923.51	1924.01	1923.31	1923.60	2241	784350	31
2022.04.07	03:00:00	1923.60	1925.16	1922.64	1924.87	6575	2301250	25
2022.04.07	03:15:00	1924.87	1927.15	1924.81	1926.76	7261	2541350	25
2022.04.07	03:30:00	1926.76	1927.18	1924.75	1925.31	7578	2652300	25
2022.04.07	03:45:00	1925.31	1925.51	1924.61	1925.31	6506	2277100	31
2022.04.07	04:00:00	1925.31	1926.01	1923.09	1923.31	8255	2889250	26
2022.04.07	04:15:00	1923.31	1923.61	1922.16	1922.80	7930	2775500	34
2022.04.07	04:30:00	1922.80	1924.61	1922.60	1924.21	8091	2831850	26
2022.04.07	04:45:00	1924.21	1924.62	1922.26	1922.85	6701	2345350	30
2022.04.07	05:00:00	1922.85	1922.85	1921.20	1921.97	7144	2500400	25
2022.04.07	05:15:00	1921.97	1922.11	1921.01	1921.49	6143	2150050	28
2022.04.07	05:30:00	1921.49	1922.87	1920.94	1922.06	6696	2343600	25
2022.04.07	05:45:00	1922.06	1925.17	1922.02	1924.75	6579	2302650	25
2022.04.07	06:00:00	1924.75	1925.51	1924.32	1925.41	5821	2037350	27
2022.04.07	06:15:00	1925.41	1925.51	1922.52	1922.72	7253	2538550	25
2022.04.07	06:30:00	1922.72	1922.91	1921.73	1921.75	7295	2553250	22
2022.04.07	06:45:00	1921.75	1922.41	1921.45	1922.11	4749	1662150	22
2022.04.07	07:00:00	1922.11	1922.20	1921.12	1921.83	5140	1799000	32
2022.04.07	07:15:00	1921.83	1923.41	1920.65	1920.77	5427	1899450	29
2022.04.07	07:30:00	1920.82	1921.60	1920.29	1921.02	5097	1783950	34
2022.04.07	07:45:00	1921.04	1921.89	1920.81	1921.53	4848	1696800	35
2022.04.07	08:00:00	1921.53	1921.86	1920.68	1921.21	5708	1997800	32
2022.04.07	08:15:00	1921.21	1922.28	1920.58	1922.01	5729	2005150	32
2022.04.07	08:30:00	1922.01	1923.71	1921.54	1923.41	6840	2394000	34
2022.04.07	08:45:00	1923.41	1923.81	1922.60	1922.91	6772	2370200	28
2022.04.07	09:00:00	1922.91	1924.31	1922.65	1924.08	8103	2836050	31
2022.04.07	09:15:00	1924.08	1925.11	1923.46	1923.83	8521	2982350	22
2022.04.07	09:30:00	1923.83	1926.13	1923.34	1925.46	8472	2965200	29
2022.04.07	09:45:00	1925.46	1926.02	1924.67	1924.88	8982	3143700	22
2022.04.07	10:00:00	1924.95	1926.41	1924.61	1925.01	11931	4175850	24
2022.04.07	10:15:00	1925.01	1928.02	1924.49	1926.49	11960	4186000	24
2022.04.07	10:30:00	1926.49	1926.69	1924.15	1925.11	11963	4187050	22
2022.04.07	10:45:00	1925.11	1926.11	1924.00	1925.36	11017	3855950	25
2022.04.07	11:00:00	1925.36	1926.46	1924.73	1926.00	11639	4073650	22
2022.04.07	11:15:00	1926.00	1927.42	1925.66	1927.31	11234	3931900	23
2022.04.07	11:30:00	1927.31	1928.34	1926.61	1926.76	10778	3772300	22
2022.04.07	11:45:00	1926.76	1927.81	1925.23	1925.98	10924	3823400	22
2022.04.07	12:00:00	1925.98	1927.19	1925.42	1926.24	9649	3377150	22
2022.04.07	12:15:00	1926.24	1927.42	1925.94	1926.31	9967	3488450	22
2022.04.07	12:30:00	1926.31	1927.82	1926.11	1927.25	10361	3626350	26
2022.04.07	12:45:00	1927.25	1928.69	1926.85	1927.42	9817	3435950	22
2022.04.07	13:00:00	1927.42	1928.10	1926.80	1927.67	9432	3301200	22
2022.04.07	13:15:00	1927.67	1927.88	1927.09	1927.31	8570	2999500	29
2022.04.07	13:30:00	1927.31	1927.41	1926.61	1927.17	8471	2964850	27
2022.04.07	13:45:00	1927.17	1927.80	1925.71	1926.48	10429	3650150	22
2022.04.07	14:00:00	1926.48	1927.80	1923.45	1927.10	12783	4474050	22
2022.04.07	14:15:00	1927.10	1929.09	1927.01	1928.41	11508	4027800	22
2022.04.07	14:30:00	1928.41	1930.53	1927.35	1928.86	14496	5073600	22
2022.04.07	14:45:00	1928.86	1931.58	1928.52	1930.53	13175	4611250	22
2022.04.07	15:00:00	1930.53	1934.00	1930.22	1932.70	12728	4454800	22
2022.04.07	15:15:00	1932.70	1933.21	1928.24	1928.78	13396	4688600	22
2022.04.07	15:30:00	1928.78	1929.87	1926.26	1928.06	13238	4633300	22
2022.04.07	15:45:00	1928.06	1928.28	1924.27	1927.56	13826	4839100	22
2022.04.07	16:00:00	1927.56	1930.66	1927.26	1928.86	13845	4845750	22
2022.04.07	16:15:00	1928.86	1930.79	1927.14	1927.37	12827	4489450	20
2022.04.07	16:30:00	1927.37	1932.11	1926.54	1930.11	16256	5689600	20
2022.04.07	16:45:00	1930.11	1932.13	1928.70	1931.62	15799	5529650	20
2022.04.07	17:00:00	1931.62	1934.58	1929.97	1931.10	16524	5783400	20
2022.04.07	17:15:00	1931.10	1933.28	1930.70	1931.61	14962	5236700	20
2022.04.07	17:30:00	1931.61	1935.81	1931.02	1934.18	15379	5382650	20
2022.04.07	17:45:00	1934.20	1937.72	1934.17	1936.58	15929	5575150	20
2022.04.07	18:00:00	1936.60	1937.59	1932.60	1932.67	15479	5417650	20
2022.04.07	18:15:00	1932.67	1932.85	1929.83	1930.92	14430	5050500	20
2022.04.07	18:30:00	1930.92	1932.23	1930.60	1931.28	12032	4211200	20
2022.04.07	18:45:00	1931.28	1934.10	1930.97	1933.74	12408	4342800	20
2022.04.07	19:00:00	1933.74	1934.22	1932.87	1934.04	10343	3620050	20
2022.04.07	19:15:00	1934.04	1936.17	1933.95	1934.72	10778	3772300	20
2022.04.07	19:30:00	1934.72	1935.25	1933.63	1934.27	11118	3891300	20
2022.04.07	19:45:00	1934.27	1935.17	1933.57	1934.12	11348	3971800	22
2022.04.07	20:00:00	1934.12	1935.98	1934.12	1935.37	10316	3610600	20
2022.04.07	20:15:00	1935.37	1936.79	1933.66	1933.84	12165	4257750	20
2022.04.07	20:30:00	1933.83	1935.45	1933.22	1935.41	9679	3387650	24
2022.04.07	20:45:00	1935.41	1936.09	1934.73	1934.77	9640	3374000	20
2022.04.07	21:00:00	1934.77	1935.68	1934.24	1934.97	8987	3145450	20
2022.04.07	21:15:00	1934.97	1934.98	1933.64	1933.83	8624	3018400	20
2022.04.07	21:30:00	1933.87	1934.27	1932.30	1932.40	9487	3320450	20
2022.04.07	21:45:00	1932.40	1934.28	1931.96	1933.25	10095	3533250	20
2022.04.07	22:00:00	1933.24	1933.36	1931.65	1932.96	8886	3110100	20
2022.04.07	22:15:00	1932.96	1932.96	1929.46	1929.67	9388	3285800	20
2022.04.07	22:30:00	1929.67	1931.47	1929.50	1929.50	8761	3066350	20
2022.04.07	22:45:00	1929.50	1932.37	1929.44	1932.23	9515	3330250	20
2022.04.07	23:00:00	1932.26	1932.31	1930.80	1931.27	4085	1429750	20
2022.04.07	23:15:00	1931.27	1932.57	1930.04	1931.18	3908	1367800	20
2022.04.07	23:30:00	1931.18	1932.73	1929.88	1930.37	2367	828450	25
2022.04.07	23:45:00	1930.37	1932.02	1930.31	1931.92	1643	575050	29
2022.04.08	00:00:00	1931.16	1948.14	1927.55	1947.33	162621	0	0
2022.04.08	01:00:00	1931.21	1932.12	1931.05	1931.82	1443	505050	30
2022.04.08	01:15:00	1931.82	1932.02	1931.31	1931.42	824	288400	30
2022.04.08	01:30:00	1931.42	1931.72	1930.68	1930.92	1460	511000	25
2022.04.08	01:45:00	1930.92	1931.12	1930.43	1931.01	1252	438200	36
2022.04.08	02:00:00	1931.01	1932.52	1930.68	1931.28	1716	600600	25
2022.04.08	02:15:00	1931.29	1932.52	1931.14	1932.22	1564	547400	35
2022.04.08	02:30:00	1932.26	1933.14	1932.11	1933.13	1650	577500	30
2022.04.08	02:45:00	1933.22	1933.55	1932.02	1932.82	2443	855050	26
